,track_name,artist,streams,uid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
314,Nice To Meet Ya,Niall Horan,82751052,3cphb8kdsjElYR7r5icK3H,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,audio_features,158805,4
315,Let You Love Me,Rita Ora,82439127,5Fla3zyOCcIRqrDoKLU0DP,0.475,0.846,10,-3.344,1,0.283,0.275,0.0,0.0824,0.451,96.036,audio_features,191120,4
316,Whine Up,"Nicky Jam, Anuel AA",82207988,2pWOMNQJW3g2zmGjP0Vkb0,0.817,0.665,9,-6.224,0,0.0758,0.0549,0.0,0.103,0.662,104.957,audio_features,215460,4
317,Vaina Loca,"Ozuna, Manuel Turizo",81375316,48zFZh27QU5qsrBjn4C2FA,0.754,0.805,6,-4.249,1,0.0752,0.315,0.0,0.203,0.555,93.982,audio_features,176133,4
318,Ruin My Life,Zara Larsson,80547788,5tAa8Uaqr4VvA3693mbIhU,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,audio_features,190932,4
319,Vossi Bop,Stormzy,79463149,44ZJ4hLD5onikKsVLQaILr,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,audio_features,196267,4
320,Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",79060981,3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,audio_features,180435,4
321,Solo de Mi,Bad Bunny,78391099,4uP3pUP18ennmz0tb3GphR,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,audio_features,197968,4
322,Rodeo,"Lil Nas X, Cardi B",78358328,4ak7xjvBeBOcJGWFDX9w5n,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,audio_features,158707,4
323,Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",78305906,3V8UKqhEK5zBkBb6d6ub8i,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,audio_features,417920,4
324,Sixteen,Ellie Goulding,78200463,4PkIDTPGedm0enzdvilLNd,0.669,0.801,8,-5.445,1,0.136,0.268,0.0,0.0594,0.541,109.919,audio_features,201072,4
325,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",77827815,2Rk4JlNc2TPmZe2af99d45,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,audio_features,193000,4
326,Aventura,"Lunay, Ozuna, Anuel AA",77489514,37zdqI4r1gswIzczSBkRon,0.729,0.726,5,-3.208,1,0.0422,0.223,0.0,0.101,0.876,92.025,audio_features,217130,4
327,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)","Mustard, NAV, Playboi Carti, A Boogie Wit da Hoodie",76901724,2zjGJ0dChMR0KxBZS15aqo,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,audio_features,174100,4
328,Startender (feat. Offset and Tyga),"A Boogie Wit da Hoodie, Tyga, Offset",76895881,0jAfdqv18goRTUxm3ilRjb,0.736,0.622,6,-4.653,0,0.133,0.0235,0.0,0.151,0.506,191.971,audio_features,192779,4
329,Tal Vez,Paulo Londra,76699162,46lvmzK8wxAy66tjzXXSh0,0.849,0.655,8,-2.899,1,0.106,0.266,0.0,0.0781,0.76,161.966,audio_features,264483,4
330,Speechless (feat. Erika Sirola),"Robin Schulz, Erika Sirola",76627763,1rCcsYnmqbMYdkG7kS9GC5,0.574,0.728,1,-4.777,1,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,audio_features,214942,4
331,bloodline,Ariana Grande,76027906,2hloaUoRonYssMuqLCBLTX,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,audio_features,216893,4
332,bad idea,Ariana Grande,75637307,7EQpvVujgytLVY8vKiDHAg,0.847,0.58,1,-5.316,1,0.0723,0.0276,0.0548,0.1,0.575,137.995,audio_features,267107,4
333,Rise,"Jonas Blue, Jack & Jack",75609821,3KLygy1YWhmrQx0GRs7IOx,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,audio_features,194408,4
334,Before You Go,Lewis Capaldi,75549283,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,audio_features,215107,4
335,Envy Me,Calboy,75368218,05t7JMip6JrLuSrMV5yYjX,0.556,0.481,11,-7.663,1,0.313,0.282,0.0,0.216,0.581,149.025,audio_features,120137,4
336,Si Supieras,"Daddy Yankee, Wisin & Yandel",74942507,7MRU4vOkywuhZ9kbFiPuiu,0.691,0.894,9,-1.681,0,0.115,0.291,0.0,0.104,0.623,184.019,audio_features,241880,4
337,Adan y Eva,Paulo Londra,74557320,132ALUzVLmqYB4UsBj5qD6,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0745,0.72,171.993,audio_features,256972,4
338,Best Part (feat. Daniel Caesar),"H.E.R., Daniel Caesar",74389826,4OBZT9EnhYIV17t4pGw7ig,0.473,0.371,4,-10.219,0,0.0405,0.795,0.0,0.109,0.413,75.208,audio_features,209400,4
339,Bad Bad Bad (feat. Lil Baby),"Young Thug, Lil Baby",73505080,1GeNui6m825V8jP4uKiIaH,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,audio_features,149040,4
340,Faucet Failure,Ski Mask The Slump God,73435072,1ThmUihH9dF8EV08ku5AXN,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,audio_features,145627,4
341,It's Beginning to Look a Lot like Christmas,Michael Bublé,72808277,0lLdorYw7lVrJydTINhWdI,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,audio_features,206640,3
342,Loco Contigo (feat. J. Balvin & Tyga),"DJ Snake, J Balvin, Tyga",70739210,1f38Gx6xQz6r4H1jGVNBJo,0.822,0.743,6,-3.04,0,0.0567,0.285,2.31e-06,0.102,0.355,96.025,audio_features,185195,4
343,It's You,Ali Gatie,70505645,5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,audio_features,212607,4
344,What I Like About You (feat. Theresa Rex),"Jonas Blue, Theresa Rex",70178622,4NSW0Km5ZG60L8FthUebPJ,0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-06,0.121,0.553,102.46,audio_features,220396,4
345,Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",69974384,7wFybC8jBH3zE139OpCtpG,0.663,0.675,2,-12.159,1,0.0359,0.0863,0.00133,0.117,0.176,101.004,audio_features,202093,4
346,Goteo,Duki,69704994,1EoEU4HY57qaITp06TkC6B,0.473,0.779,1,-3.725,1,0.0414,0.186,0.0,0.189,0.438,108.287,audio_features,164458,3
347,Soltera - Remix,"Lunay, Daddy Yankee, Bad Bunny",69523811,4t9a07PAghtQMRAIP9FQ7Z,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,audio_features,266087,4
348,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow, Nicky Jam, Sech, Farruko, Zion, Lunay",69496831,684EjRHwNsZQ9hCQxL4NYL,0.747,0.647,9,-3.234,1,0.0737,0.113,0.0,0.112,0.478,87.988,audio_features,233113,4
349,Sola,Manuel Turizo,68843722,675w3ACw5xZR3ODhUJlEVN,0.704,0.706,11,-5.233,0,0.111,0.483,0.0,0.0965,0.856,92.965,audio_features,195044,4
350,Outta My Head (with John Mayer),"Khalid, John Mayer",68592608,09oZ9eXQ2fo6YDrPzJqAoP,0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012,audio_features,177067,4
351,Rockin' Around The Christmas Tree,Brenda Lee,67979819,2EjXfH91m7f8HiJN1yQg97,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,audio_features,126267,4
352,We Will Rock You - Remastered 2011,Queen,67965343,4pbJqGIASGPr0ZpGpnWkDn,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,audio_features,122067,4
353,Jingle Bell Rock,Bobby Helms,67909290,3hBXvHLlTHvnbwrPbeoyAj,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,audio_features,130973,4
354,Shotta Flow (Feat. Blueface) [Remix],"NLE Choppa, Blueface",67467563,67XyC1GdSkKb9sbRRkUDXS,0.894,0.511,2,-4.768,1,0.42,0.0251,0.0,0.14,0.568,120.08,audio_features,176632,4
355,imagine,Ariana Grande,67419568,39LmTF9RgyakzSYX8txrow,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52,audio_features,212267,3
356,Last Hurrah,Bebe Rexha,66552634,0i0wnv9UoFdZ5MfuFGQzMy,0.514,0.618,11,-4.585,0,0.0317,0.175,0.0,0.117,0.401,84.259,audio_features,150333,4
357,Baila Conmigo (feat. Kelly Ruiz),"Dayvi, Victor Cardenas, Kelly Ruíz",65783870,4Clmg1g8n2yBYG13Z1oSdG,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,audio_features,189818,4
358,Un Año,"Sebastian Yatra, Reik",65719347,2vrpcQNg6itmgVZWsNjWe0,0.773,0.378,1,-7.062,0,0.0531,0.14,0.0,0.133,0.513,94.946,audio_features,163813,4
359,Splashin,Rich The Kid,65456382,79OEIr4J4FHV0O3KrhaXRb,0.942,0.383,10,-8.099,1,0.565,0.00195,0.0,0.0922,0.38,100.021,audio_features,177806,4
360,Call You Mine,"The Chainsmokers, Bebe Rexha",65333057,1SNiXDwSilLujcYdvfqVpT,0.591,0.702,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.003,audio_features,217653,4
361,Good Thing (with Kehlani),"Zedd, Kehlani",63821520,5aUSEPNd3m5xliFK4pn5mU,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,audio_features,210901,3
362,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",63587657,4evmHXcjt3bTUHD1cvny97,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,audio_features,197867,4
363,Mad Love,Mabel,63513791,79JBjIq90BrQ8Ws0pUhlzD,0.622,0.796,0,-2.999,0,0.172,0.667,0.0,0.106,0.62,197.705,audio_features,169813,4
364,Walk Me Home,P!nk,63398869,7DHApOHsIFo7EyfieArYGE,0.652,0.453,1,-6.119,1,0.0445,0.0507,0.0,0.179,0.432,88.039,audio_features,177391,3
365,Atrévete,"Nicky Jam, Sech",63372783,3KekO5WUfJsh7kYU9o2w50,0.552,0.675,11,-3.824,1,0.297,0.311,0.0,0.119,0.586,183.785,audio_features,198320,4
366,In My Blood,Shawn Mendes,63084047,2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,audio_features,211360,4
367,Qué Pena,"Maluma, J Balvin",62867391,5099x34vBakWpGkHourFxP,0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,audio_features,212711,5
368,Roller,Apache 207,62615424,5dhQeuLGmlhfwlI6BWfSpo,0.928,0.758,10,-6.471,0,0.143,0.0303,0.00446,0.29,0.729,128.015,audio_features,158853,4
369,Adore You,Harry Styles,61779834,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,207133,4
370,Happy Now,"Kygo, Sandro Cavazza",61522467,14sOS5L36385FJ3OL8hew4,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,audio_features,211362,4
371,I,Lil Skies,61203384,4ZT9FnbFu1PaBfV3itxiqT,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,audio_features,181891,4
372,Mistletoe,Justin Bieber,61135430,7xapw9Oy21WpfEcib2ErSA,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,audio_features,182947,4
373,Fuck Love (feat. Trippie Redd),"XXXTENTACION, Trippie Redd",61112473,7AQim7LbvFVZJE3O8TYgf2,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,audio_features,146520,4
374,Earth,Lil Dicky,60923818,2S1LebN6AXXQqJolBxlWgO,0.694,0.664,2,-4.649,1,0.05,0.639,0.0,0.0929,0.676,95.941,audio_features,281500,4
375,Taste (feat. Offset),"Tyga, Offset",60595145,2toVe5hfuIi97ytDPDbQFt,0.866,0.613,0,-6.385,1,0.151,0.0293,0.0,0.104,0.359,98.001,audio_features,229210,4
376,Mean It,"Lauv, LANY",60446009,3GRSqlALWISqLeNncZMbpX,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,audio_features,232853,4
377,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),"Megan Thee Stallion, Ty Dolla $ign, Nicki Minaj",60349059,5N1o6d8zGcSZSeMFkOUQOk,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,audio_features,199427,4
378,Just You and I,Tom Walker,59898803,03x2rVJRFUrvwlfxoHd9Mo,0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,audio_features,174983,4
379,Space Cadet (feat. Gunna),"Metro Boomin, Gunna",59656905,1fewSx2d5KIZ04wsooEBOz,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,203267,4
380,Ayy Macarena,Tyga,59277936,6LcauUZjF1eXQrgqMUecHX,0.816,0.629,2,-5.568,1,0.226,0.133,0.0,0.0692,0.714,96.493,audio_features,131607,4
381,Hope,"The Chainsmokers, Winona Oak",59275403,4BiiOzZCrXEzHRLYcYFiD5,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,audio_features,180120,4
382,No Stylist (feat. Drake),"French Montana, Drake",59151793,04MLEeAMuV9IlHEsD8vF6A,0.765,0.704,5,-4.589,0,0.127,0.0215,0.0,0.227,0.498,147.055,audio_features,192172,4
383,Post Malone (feat. RANI),"Sam Feldt, RANI",58044207,0qc4QlcCxVTGyShurEv1UU,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,audio_features,174444,4
384,Te Quemaste,"Manuel Turizo, Anuel AA",57868175,4fj7e6Tc48Bmomwyz2Z2XC,0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,audio_features,199091,4
385,Yellow Hearts,Ant Saunders,57709701,2W4yABdLc4Jnds67Poi5Nl,0.866,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,audio_features,223258,4
386,Hot (Remix) [feat. Gunna and Travis Scott],"Young Thug, Travis Scott, Gunna",57472676,56AMYGJzxBO6p8v0wEe9de,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,audio_features,279907,4
387,Soltera,"Lunay, Chris Jedi, Gaby Music",56988833,4T4CZ3Q4z3GG7lU720YYhM,0.779,0.731,5,-4.324,1,0.0399,0.445,0.0,0.252,0.847,91.991,audio_features,213913,4
388,Pop Out (feat. Lil Tjay),"Polo G, Lil Tjay",56958663,5AjINjwKyRvQJhSe2zpPHi,0.861,0.621,1,-7.106,1,0.362,0.121,0.0,0.0689,0.254,83.976,audio_features,166640,4
389,My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",56874925,3yOlyBJuViE2YSGn3nVE1K,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,audio_features,170746,4
390,The Man,Taylor Swift,56646615,3RauEVgRgj1IuWdJ9fDs70,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,audio_features,190360,4
391,SLOW DANCING IN THE DARK,Joji,56419609,0rKtyWc8bvkriBthvHKY8d,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,audio_features,209274,4
392,Imposible,"Luis Fonsi, Ozuna",55681503,4cuGZb0iFyHtwaSKdKrJkF,0.783,0.738,11,-4.078,1,0.0741,0.127,0.0,0.127,0.925,90.976,audio_features,164533,4
393,Die For Me (feat. Future & Halsey),"Post Malone, Halsey, Future",55544475,2C6WXnmZ66tHhHlnvwePiK,0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,audio_features,245267,4
394,Noticed,Lil Mosey,55115137,6JQvHMSaR8flFsN53ypOfP,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,audio_features,165000,4
395,Roller,Apache 207,55000363,6hw1Sy9wZ8UCxYGdpKrU6M,0.941,0.758,10,-6.47,0,0.17,0.0256,0.00258,0.193,0.683,128.017,audio_features,157093,4
396,Nightmare,Halsey,54948923,340UVheS8z3ncW9TTUhAbc,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,audio_features,231999,4
397,KIKA,"6ix9ine, Tory Lanez",54882459,6Gy7rXB6Ku5vIWC7WGWsl3,0.745,0.715,1,-3.368,0,0.245,0.128,0.0,0.182,0.342,94.513,audio_features,136032,4
398,BEBE,"6ix9ine, Anuel AA",54695807,4KkUjFkcQvGvWekl8RATDn,0.635,0.902,0,-3.559,1,0.109,0.172,0.0,0.125,0.286,102.063,audio_features,217822,4
399,Falling Down - Bonus Track,"Lil Peep, XXXTENTACION",54469538,4jvjzW7Hm0yK4LvvE0Paz9,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,196400,4
400,Watermelon Sugar,Harry Styles,54406309,1e9oZCCiX42nJl0AcqriVo,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,174000,4
401,fake smile,Ariana Grande,54328816,3wFLWP0FcIqHK1wb1CPthQ,0.45,0.619,9,-7.412,1,0.372,0.329,0.0,0.319,0.427,83.3,audio_features,208880,4
402,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",53797463,5stPVcRqb4qixbafP9e8lt,0.655,0.672,0,-5.98,0,0.311,0.471,0.0,0.0767,0.343,181.877,audio_features,249520,4
403,wish you were gay,Billie Eilish,53663358,4txc3txsIt81diMzGhrVPS,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,audio_features,221543,4
404,Woah,Lil Baby,53491350,598yNsG1JFrGd4n2kMoz7F,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,audio_features,183011,4
405,MALA,"6ix9ine, Anuel AA",53459959,0LQ1J0BCzA2qnAgp9MkkNE,0.719,0.825,5,-3.627,0,0.0424,0.689,0.0,0.103,0.789,100.006,audio_features,206550,4
406,Electricity (with Dua Lipa),"Silk City, Dua Lipa, Diplo, Mark Ronson",53271897,5N4erncE7kuUccm7zEmwzk,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,audio_features,238173,4
407,Be Alright,Dean Lewis,53052661,2H4gf1wLxvYreMj1jcaN0k,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,0.493,126.421,audio_features,196493,4
408,Nights Like This (feat. Ty Dolla $ign),"Kehlani, Ty Dolla $ign",53025164,7e4KQkp5ZR1gXCAalRjX6B,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,audio_features,201788,4
409,Te Soñé de Nuevo,Ozuna,52906578,5s8LepdwU0THzpd0M7nLsa,0.772,0.683,7,-2.867,0,0.107,0.0533,0.0,0.0936,0.773,168.04,audio_features,199813,4
410,Clout (feat. Cardi B),"Offset, Cardi B",52598193,59ywHNwwchG4nZJMLyxSzd,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,audio_features,205803,4
411,Somebody To Love - Remastered 2011,Queen,52000182,4rDbp1vnvEhieiccprPMdI,0.406,0.698,8,-7.024,1,0.0624,0.186,0.0,0.233,0.333,109.266,audio_features,296480,3
412,Pure Water (with Migos),"Mustard, Migos",51879701,3j84U36KvLeXNDPv4t5pI8,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,audio_features,192471,4
413,ilomilo,Billie Eilish,51726513,7qEKqBCD2vE5vIBsrUitpD,0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,audio_features,156371,4
414,Watermelon Sugar,Harry Styles,51558378,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,174000,4
415,Up All Night,Khalid,51249594,1mpD5Q8IM32I4bF6eCpU74,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00333,0.102,0.669,93.992,audio_features,157220,4
416,Soltera - Remix,"Lunay, Daddy Yankee, Bad Bunny",50906634,2qMnZF5Ja2WvmfbblByQza,0.795,0.755,5,-4.788,1,0.0454,0.327,0.0,0.464,0.816,92.02,audio_features,266192,4
417,Look Alive (feat. Drake),"BlocBoy JB, Drake",50692307,4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,audio_features,181263,4
418,Don't Check On Me (feat. Justin Bieber & Ink),"Chris Brown, Justin Bieber, Ink",50203180,7ILEWkpfdK6AjH2D7jppWk,0.661,0.395,7,-5.242,1,0.0333,0.873,0.0,0.112,0.679,82.028,audio_features,204880,4
419,365,"Zedd, Katy Perry",49935917,2XWjPtKdi5sucFYtVav07d,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039,audio_features,181900,4
420,Do They Know It's Christmas? - 1984 Version,Band Aid,49925621,0247StOpd3AkeBQzANX4Zf,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,audio_features,222533,4
421,Stuck In A Dream (feat. Gunna),"Lil Mosey, Gunna",49911115,7iHHxY2NLlJRAmlAmC4ahQ,0.748,0.648,10,-6.445,0,0.0816,0.484,0.0,0.126,0.726,139.952,audio_features,123560,4
422,Find U Again (feat. Camila Cabello),"Mark Ronson, Camila Cabello",49907283,5Uw7Dut2lZfexn3Y09swpf,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,audio_features,176417,4
423,Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",49354731,3zJw3rugfpVrmBeDDnUYzy,0.328,0.607,2,-11.076,1,0.0315,0.318,0.0,0.765,0.395,146.537,audio_features,213880,3
424,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",49216486,7dbka99KTWke5o9hRp0JoB,0.761,0.479,2,-5.574,1,0.0466,0.552,0.0,0.0704,0.912,89.913,audio_features,158040,4
425,Behind Barz - Bonus,Drake,49127903,4B7fTyj1FIPvP9tT5X3DnR,0.854,0.554,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069,audio_features,163121,4
426,whoa (mind in awe),XXXTENTACION,49089919,7pdF27mSDuPWhppnHAmWHa,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,audio_features,157777,4
427,No Idea,Don Toliver,48903586,3VyjsVV24RmBIbWJAeUJNu,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,audio_features,154424,4
428,Ya No Tiene Novio,"Sebastian Yatra, Mau y Ricky",48777072,7uQmJ1jgNzBpATSoWKSPFu,0.632,0.832,7,-1.948,0,0.154,0.048,0.0,0.0705,0.784,182.184,audio_features,198933,4
429,Holly Jolly Christmas,Michael Bublé,48560868,6tjituizSxwSmBB5vtgHZE,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,119787,4
430,I Love It (& Lil Pump),"Kanye West, Lil Pump",48555864,4S8d14HvHb70ImctNgVzQQ,0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053,audio_features,127947,4
431,Nights Like This (feat. Ty Dolla $ign),"Kehlani, Ty Dolla $ign",48548575,6ZRuF2n1CQxyxxAAWsKJOy,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,audio_features,201788,4
432,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",48078444,4kKdvXD0ez7jp1296JmAts,0.652,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,0.836,142.169,audio_features,155453,4
433,Be Honest (feat. Burna Boy),"Jorja Smith, Burna Boy",47925592,5pAbCxt9e3f81lOmjIXwzd,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057,audio_features,207031,4
434,imagine,Ariana Grande,47713861,0todbbT9g5uQGbeFCiBf2F,0.714,0.474,8,-4.993,1,0.039,0.374,0.0,0.106,0.376,62.484,audio_features,212293,3
435,ROXANNE,Arizona Zervas,47491397,1ZPWWSwCkxKfqdp4H0RFCo,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,163636,5
436,Juice,Lizzo,47254137,0k664IuFwVP557Gnx7RhIl,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,audio_features,195145,4
437,The Box,Roddy Ricch,46907002,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,196653,4
438,Feliz Navidad,José Feliciano,46795076,7taXf5odg9xCAZERYfyOkS,0.485,0.857,2,-7.059,1,0.0442,0.534,0.0,0.347,0.963,148.749,audio_features,182360,4
439,Cruel Summer,Taylor Swift,46652943,1BxfuPKGuaTgP7aM0Bbdwr,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,178427,4
440,Walk Me Home,P!nk,46635861,6jfEZdUJ2Yla6h7gTJgKuo,0.652,0.453,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.432,88.038,audio_features,177391,3
441,Robbery,Juice WRLD,46606711,44ShclXTOOnYtt5CnCDeGV,0.708,0.691,2,-5.179,1,0.0442,0.342,0.0,0.222,0.535,79.99,audio_features,240527,4
442,No Guidance (feat. Drake),"Chris Brown, Drake",46530288,7FEwp8BavoEVE3AnxJDchc,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,audio_features,260640,4
443,On A Roll,Ashley O,46406241,56JyMaElW79S7TDWh1Zw1m,0.736,0.81,5,-6.354,1,0.0906,0.077,0.0,0.0523,0.387,125.011,audio_features,154448,4
444,MONOPOLY (with Victoria Monét),"Ariana Grande, Victoria Monét",46405357,6tsOcBnaKgzK22yEiqRh8P,0.892,0.507,0,-8.282,1,0.378,0.704,3.14e-05,0.109,0.695,143.96,audio_features,158587,4
445,Remember The Name (feat. Eminem & 50 Cent),"Ed Sheeran, Eminem, 50 Cent",46389797,0AtP8EkGPn6SwxKDaUuXec,0.852,0.666,11,-6.923,0,0.184,0.135,0.0,0.798,0.726,91.046,audio_features,207760,4
446,Keanu Reeves,Logic,46355547,25F6MWrnFBCXVnpN4n76EK,0.71,0.888,2,-6.457,1,0.235,0.0591,0.0,0.134,0.816,170.193,audio_features,225987,4
