,track_name,artist,streams,uid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
284,Chosen (feat. Ty Dolla $ign),"Blxst, Tyga, Ty Dolla $ign",105790086,1dIWPXMX4kRHj6Dt2DStUQ,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,audio_features,161684,4
285,double take,dhruv,105223696,2CVChktEKBsM6v4IfdFU5k,0.654,0.434,8,-11.163,1,0.0665,0.837,0.0,0.216,0.223,109.069,audio_features,171743,4
286,Hurricane,Kanye West,105077212,0RbW8kWozrVSIGb4V13o0o,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,audio_features,243187,4
287,Arranhão - Ao Vivo,Henrique & Juliano,104425758,4u06FbRh6FvV2FQZkouzCw,0.486,0.871,3,-3.642,0,0.258,0.617,0.0,0.97,0.663,151.175,audio_features,153410,4
288,Happier Than Ever - Edit,Billie Eilish,103463730,32BeYxKPrig1LefHsC0Xuo,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,audio_features,151444,3
289,Thot Shit,Megan Thee Stallion,103136459,5zNW5ARjYhJQJz1AChP33n,0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.891,130.02,audio_features,184635,4
290,Falling,Trevor Daniel,102156835,2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,audio_features,159382,4
291,Dinero,Trinidad Cardona,101665145,3ggtU1ZOKO8ZNiqPNyXGcm,0.708,0.782,2,-4.687,1,0.0674,0.00772,0.0,0.107,0.484,119.997,audio_features,160880,4
292,Butter,BTS,101457910,3VqeTFIvhxu3DIe4eZVzGq,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,audio_features,164442,4
293,It's the Most Wonderful Time of the Year,Andy Williams,100378149,1IcR6RlgvDczfvoWJSSY2A,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,audio_features,151000,3
294,One Dance,"Drake, WizKid, Kyla",100014876,1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,173987,4
295,All Girls Are The Same,Juice WRLD,99743559,4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,165820,4
296,I GUESS I'M IN LOVE,Clinton Kane,97754402,1is8gU4RVcN4J8xItxWoOY,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,audio_features,204094,4
297,Infinity,Jaymes Young,97422036,1SOClUWhOi8vHZYMz3GluK,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,audio_features,237720,4
298,Little Bit of Love,Tom Grennan,94763591,3Iba59sFmGhQ4kbCY5L8AX,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52,audio_features,226268,4
299,SAD!,XXXTENTACION,94686847,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,166606,4
300,Take You Dancing,Jason Derulo,94571611,59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,audio_features,190306,4
301,Holy (feat. Chance The Rapper),"Justin Bieber, Chance the Rapper",93550570,6Xgq7MvZiet0hVi3KaDSgJ,0.67,0.693,6,-8.34,1,0.35,0.2,0.0,0.0909,0.388,87.017,audio_features,212093,4
302,everything i wanted,Billie Eilish,92785058,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,245426,4
303,In Your Eyes,The Weeknd,91947907,7szuecWAPwGoV1e5vGu8tl,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,audio_features,237520,4
304,Like I Can,Sam Smith,91767403,0mJBiaODgK0XjOLCN5fItq,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,audio_features,167066,4
305,Iko Iko (My Bestie),"Justin Wellington, Small Jam",91665404,7MC4XR9M9amdmKQr2iDF7i,0.862,0.753,5,-5.356,1,0.0625,0.131,2.01e-06,0.077,0.827,105.039,audio_features,182857,4
306,At My Worst,Pink Sweat$,90734233,2MJz8BxxMsERULatmBikDH,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,audio_features,170345,4
307,Ram Pam Pam,"Natti Natasha, Becky G",90692882,4DHDIdeayp8xvlyg22wREO,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,200785,4
308,Hello (feat. A Boogie Wit da Hoodie),"Pop Smoke, A Boogie Wit da Hoodie",90439443,2r6OAV3WsYtXuXjvJ1lIDi,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,190534,4
309,Holy (feat. Chance The Rapper),"Justin Bieber, Chance the Rapper",90268983,5u1n1kITHCxxp8twBcZxWy,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,audio_features,212093,4
310,Jugaste y Sufrí,"Eslabon Armado, DannyLux",90066982,3NqBxTOMCJ3zW9CIP51td4,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,audio_features,275194,1
311,Baila Conmigo (with Rauw Alejandro),"Selena Gomez, Rauw Alejandro",89118775,0D75ciM842cdUMKSMfAR9y,0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,audio_features,186088,4
312,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",88575849,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,141806,4
313,Una Locura,"Ozuna, J Balvin, Chencho Corleone",88558198,5y7DaS3jAc9eZzcSOoUIwU,0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,audio_features,230693,4
314,In Da Getto,"J Balvin, Skrillex",88521601,63aj87TQG6F3RVO5nbG2VQ,0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,audio_features,131067,4
315,No Role Modelz,J. Cole,88048184,62vpWI1CHwFy7tMIcSStl8,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,audio_features,292987,4
316,La Tóxica,Farruko,87974306,15OjBeqNX3bShsGYQbteRv,0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97,audio_features,180520,4
317,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),"Amaarae, Kali Uchis, Moliy",87705578,09gysnJpfQ3ublBmJDfcEC,0.87,0.523,1,-8.052,0,0.0602,0.433,2.07e-05,0.113,0.319,110.02,audio_features,204764,4
318,Without Me,Eminem,86427997,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,290320,4
319,MONTERO (Call Me By Your Name),Lil Nas X,85507927,3BZEcbdtXQSo7OrvKRJ6mb,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,audio_features,137876,4
320,"Volta Bebê, Volta Neném","Dj Guuga, DJ Ivis",85143085,4wQUopWk9Ed7Ng5qpKN5qd,0.583,0.918,6,-3.612,1,0.0518,0.288,0.0,0.0701,0.836,164.081,audio_features,172973,4
321,2/Catorce,"Rauw Alejandro, Mr. Naisgai",85123914,71R8HJxQk5qMiRstrlXN9t,0.54,0.455,3,-5.988,1,0.224,0.675,1.08e-05,0.12,0.432,83.876,audio_features,212032,4
322,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",84670800,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,210960,4
323,POPSTAR (feat. Drake),"DJ Khaled, Drake",83741325,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,200221,4
324,Acapulco,Jason Derulo,83492719,3eJH2nAjvNXdmPfBkALiPZ,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062,audio_features,139672,4
325,My Universe,"Coldplay, BTS",83065505,3FeVmId7tL5YN8B7R3imoM,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,audio_features,228000,4
326,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",83004018,4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,audio_features,228482,3
327,Loco,"Justin Quiles, Chimbala, Zion & Lennox",81267968,6b2HYgqcK9mvktt4GxAu72,0.771,0.885,8,-3.66,1,0.0508,0.222,0.0,0.0918,0.826,128.031,audio_features,231604,4
328,On The Ground,ROSÉ,81180398,2pn8dNVSpYnAtlKFC8Q0DJ,0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,0.286,188.7,audio_features,168086,4
329,"Ele É Ele, Eu Sou Eu","Wesley Safadão, Os Barões Da Pisadinha",80631023,7EWXP47VlXKO3r7mNxuWHw,0.758,0.763,1,-8.754,0,0.0768,0.23,1.33e-05,0.0703,0.854,163.946,audio_features,155210,4
330,Hayloft,Mother Mother,80532760,2kS6td1yvmpNgZTt1q5pQq,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,audio_features,181680,4
331,Salimo de Noche,"Tiago PZK, Trueno",80405755,6P096SaOzrgGxs8NWOfX7M,0.669,0.628,2,-4.177,1,0.0526,0.294,1.83e-05,0.124,0.784,83.803,audio_features,177857,4
332,Feliz Navidad,José Feliciano,80259967,3qCeq0rWK67SoBDgFd2sId,0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-06,0.299,0.967,148.733,audio_features,182307,4
333,"Nicky Jam: Bzrp Music Sessions, Vol. 41","Bizarrap, Nicky Jam",80154473,03LfOYi0icz4souspZVVhq,0.627,0.849,1,-3.167,0,0.153,0.0913,0.0,0.145,0.818,89.907,audio_features,158087,4
334,A-O-K,Tai Verdes,79461131,1sx0XsWUusUoPstbvokZjP,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,audio_features,173640,4
335,Polvo,"Nicky Jam, Myke Towers",79451677,68mrW6gXHgupgSiDHgaDi5,0.763,0.621,11,-6.169,0,0.066,0.0105,2.94e-06,0.106,0.582,82.042,audio_features,211130,4
336,Loco,"Justin Quiles, Chimbala, Zion & Lennox",79224736,6PDlkWmrq2ZKiUuFt2aQsH,0.77,0.899,8,-2.981,1,0.0494,0.222,1.14e-06,0.0894,0.851,128.05,audio_features,231604,4
337,Mistletoe,Justin Bieber,79127005,7xapw9Oy21WpfEcib2ErSA,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,audio_features,182947,4
338,Overpass Graffiti,Ed Sheeran,78777817,4btFHqumCO31GksfuBLLv3,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,audio_features,236907,4
339,Aloha,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",78581263,5RAIMjdrCEjpjaR5tBATXU,0.807,0.712,1,-5.757,1,0.1,0.532,2.37e-05,0.163,0.792,100.004,audio_features,241659,4
340,BEBÉ,"Camilo, El Alfa",78059588,7D7EH7MGyNHWSkqrszerI1,0.862,0.72,4,-4.048,1,0.0379,0.487,1.19e-06,0.0604,0.965,129.972,audio_features,198707,4
341,hope ur ok,Olivia Rodrigo,78027817,1zejeOnykpCoyVSit6Bwp3,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,audio_features,209560,4
342,Wildest Dreams (Taylor's Version),Taylor Swift,77490875,1Ov37jtRQ2YNAe8HzfczkL,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,audio_features,220433,4
343,hot girl bummer,blackbear,77191361,2mt1IqcFyY1zmYZT8Q3xw9,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,audio_features,188344,1
344,BICHOTA,KAROL G,76736124,1WvrDdouh6C51In1SdATbq,0.864,0.658,1,-4.105,0,0.154,0.204,0.000626,0.105,0.865,163.922,audio_features,178693,4
345,Here's Your Perfect,Jamie Miller,76732320,2aTKrdenCq5qBOoJPFdn4P,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,audio_features,158594,4
346,Someone Like You,Adele,76587860,5lkpeJwmQKgY3bX2zChjxX,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,audio_features,285240,4
347,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",76403015,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,audio_features,219048,4
348,LA FAMA (with The Weeknd),"ROSALÍA, The Weeknd",76150578,6dmXZ9B5HdFAyzHeTneYBK,0.77,0.302,0,-7.911,0,0.0466,0.946,3.38e-05,0.125,0.821,136.01,audio_features,188103,4
349,Parce (feat. Justin Quiles),"Maluma, Lenny Tavárez, Justin Quiles",75461445,4RJz8NfIe09gpKMiRUWKhJ,0.691,0.739,5,-3.09,0,0.229,0.422,3.95e-06,0.11,0.884,83.897,audio_features,248345,4
350,Bipolar,"Mc Davi, Mc Pedrinho, Mc Don Juan",75450656,0qxLQ6opocOGyFnlXqJ53x,0.601,0.36,9,-7.791,0,0.0877,0.586,0.0,0.0882,0.335,124.993,audio_features,276480,4
351,Hasta Abajo,"Kevin Roldan, Bryant Myers, Lyanno",75420545,4PEfJZpVjdclfzZ9XO8uDw,0.714,0.671,5,-5.119,1,0.362,0.289,0.0,0.325,0.641,169.732,audio_features,229827,4
352,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",75371013,1LPSkqVhWVRUkKE03YUkpB,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,audio_features,242096,4
353,Love Not War (The Tampa Beat),"Jason Derulo, Nuka",75357924,4Lt6GXGzYsa1tgkv3nGSTm,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,audio_features,192921,4
354,Underneath the Tree,Kelly Clarkson,75027702,3nAp4IvdMPPWEH9uuXFFV5,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,audio_features,229640,4
355,Tell Em,"Cochise, $NOT",74431283,7nc7mlSdWYeFom84zZ8Wr8,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905,audio_features,180380,4
356,Sky,Playboi Carti,73992365,29TPjc8wxfz4XMn21O7VsZ,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,audio_features,193234,4
357,Tapão Na Raba,Raí Saia Rodada,73941236,58pgi1RpcU2fVJsxhm7BIr,0.808,0.796,1,-3.169,1,0.0305,0.462,0.000269,0.155,0.799,128.048,audio_features,175047,4
358,911,Sech,72584050,2TksvaRivgAEj780DgRB73,0.795,0.655,7,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,audio_features,215891,4
359,Cover Me In Sunshine,"P!nk, Willow Sage Hart",72481276,0UKUfxIkDAMZz7hMdiVX3m,0.473,0.592,5,-6.859,1,0.138,0.0528,0.0,0.131,0.292,159.7,audio_features,138573,4
360,Lost Cause,Billie Eilish,72400634,2xdwCJLfKCkat14mlgR26M,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,audio_features,212496,4
361,Facas - Ao Vivo,"Diego & Victor Hugo, Bruno & Marrone",71704595,1ere9b9vDw2N3m9d4uiXxa,0.443,0.509,2,-5.995,1,0.0536,0.615,0.0,0.472,0.69,160.984,audio_features,196380,4
362,Tusa,"KAROL G, Nicki Minaj",71536072,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,200960,4
363,Dick (feat. Doja Cat),"StarBoi3, Doja Cat",71002182,3nY8AqaMNNHHLYV4380ol0,0.647,0.608,9,-6.831,1,0.42,0.13,0.0,0.0584,0.474,125.994,audio_features,175238,4
364,Sleigh Ride,The Ronettes,70419272,7fUYUcWy853HS8YJn0b3Sr,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,audio_features,181267,4
365,Vida de Rico,Camilo,70347078,73nAK3HgQK8dak83Y2WQ8F,0.824,0.457,6,-5.428,1,0.0543,0.167,0.0,0.041,0.95,87.977,audio_features,187427,4
366,Lonely (with benny blanco),"Justin Bieber, benny blanco",70213454,3S8jK1mGzQi24ilFb45DAZ,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,audio_features,149190,4
367,Esqueça-Me Se For Capaz,"Marília Mendonça, Maiara & Maraisa",69491726,4qsOrxBv09HhNSpsgMRXdC,0.799,0.685,6,-5.366,0,0.0725,0.276,0.0,0.13,0.623,122.013,audio_features,169059,4
368,Champagne Poetry,Drake,69389306,2HSmyk2qMN8WQjuGhaQgCk,0.423,0.667,6,-7.012,0,0.326,0.758,0.0,0.246,0.496,86.743,audio_features,336511,4
369,As I Am (feat. Khalid),"Justin Bieber, Khalid",68888984,6F2r4HgpJnvKDmkN6JEN6J,0.595,0.543,11,-8.149,1,0.038,0.127,0.0,0.0975,0.109,99.928,audio_features,174406,4
370,m y . l i f e (with 21 Savage & Morray),"J. Cole, 21 Savage, Morray",68404912,1D3z6HTiQsNmZxjl7F7eoG,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,audio_features,218802,4
371,Driving Home for Christmas - 2019 Remaster,Chris Rea,68308225,27qAMKrDdKEs8HDXcvR24R,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,audio_features,241627,4
372,ALMAS GEMELAS,Myke Towers,67931592,2KcNrONbZ0hvBPjvrDO2tx,0.793,0.745,7,-4.579,1,0.0571,0.182,0.000189,0.293,0.716,94.979,audio_features,235411,4
373,Coração Cachorro,"Avine Vinny, Matheus Fernandes",67823275,2RGIuYTsyyHoOCqW0krvNE,0.739,0.758,0,-4.096,1,0.0372,0.439,0.0017,0.137,0.691,151.924,audio_features,150802,4
374,edamame (feat. Rich Brian),"bbno$, Rich Brian",67127132,5rW7qTn83sCKtqBoneJs63,0.815,0.849,4,-4.704,0,0.114,0.0229,0.000176,0.026,0.685,106.035,audio_features,133707,4
375,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",67084239,4kKdvXD0ez7jp1296JmAts,0.652,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,0.836,142.169,audio_features,155453,4
376,Summer of Love (Shawn Mendes & Tainy),"Shawn Mendes, Tainy",66885158,0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,audio_features,184104,4
377,Una Nota,"J Balvin, Sech",66820111,7iqOIHHEmu6Vhw25GgQ2eA,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,audio_features,170760,4
378,The Motto,"Tiësto, Ava Max",66485889,18asYwWugKjjsihZ0YvRxO,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,audio_features,164819,4
379,When We Were Young,Adele,66354246,6O5TrlFWTYvznd9fMC0VvU,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,audio_features,290900,4
380,SugarCrash!,ElyOtto,66271935,2ePtv8MlBO9nuuXABqAfEX,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-05,0.0975,0.368,97.753,audio_features,80081,4
381,Back In Blood (feat. Lil Durk),"Pooh Shiesty, Lil Durk",66084521,7FGdjbZ32vMybPuP0IuE7d,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,audio_features,184490,4
382,Machu Picchu,"Camilo, Evaluna Montaner",65984727,6RV9pRLIQiXm3qTGeyQluf,0.788,0.789,0,-2.39,1,0.124,0.397,0.0,0.226,0.867,167.897,audio_features,179005,4
383,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,64975059,2Lhdl74nwwVGOE2Gv35QuK,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,audio_features,243773,4
384,Se Te Nota (with Guaynaa),"Lele Pons, Guaynaa",64891367,11EnQRgRMJwMAesfkB5pnu,0.905,0.686,0,-3.152,1,0.0664,0.0907,0.0,0.266,0.963,103.013,audio_features,155825,4
385,Ponte Pa' Mi,Justin Quiles,64702670,4C6BlqqMwjFzOXzqpTeoWR,0.878,0.713,5,-4.566,0,0.0948,0.0581,0.0,0.0822,0.615,92.028,audio_features,202373,4
386,Permission to Dance,BTS,64498513,0LThjFY2iTtNdd4wviwVV2,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,audio_features,187585,4
387,Off The Grid,Kanye West,64472309,2gbMPBrBVj3CuNTLp2dHYs,0.546,0.64,8,-5.582,1,0.37,0.0438,0.0,0.137,0.63,137.728,audio_features,339250,4
388,p r i d e . i s . t h e . d e v i l (with Lil Baby),"J. Cole, Lil Baby",64469181,5W8jRrZ6tWrTrqnKRtIQBf,0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967,audio_features,218210,4
389,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,64380807,2uFaJJtFpPDc5Pa95XzTvg,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,audio_features,117147,4
390,I Hate U,SZA,64355934,5dXWFMwD7I7zXsInONVl0H,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,audio_features,174000,5
391,Holly Jolly Christmas,Michael Bublé,64178301,6tjituizSxwSmBB5vtgHZE,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,119787,4
392,Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",63920652,27RYrbL6S02LNVhDWVl38b,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,audio_features,214333,3
393,White Christmas,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",63510682,4so0Wek9Ig1p6CRCHuINwW,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,audio_features,177480,3
394,Gangsta's Paradise,"Coolio, L.V.",62775869,7lQWRAjyhTpCWFC0jmclT4,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,audio_features,240693,4
395,Mood Swings (feat. Lil Tjay),"Pop Smoke, Lil Tjay",62445209,5rZlwNFl01HqLWBQGryKSm,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,audio_features,213333,4
396,Disco Arranhado - Funk Remix,"Malu, DJ Lucas Beat",62421023,2Gjt4rUHBUH0rMKpBg0hF4,0.747,0.725,2,-2.564,0,0.363,0.551,0.0,0.0626,0.904,129.96,audio_features,125558,4
397,Travesuras - Remix,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",62302341,0VWLId2RwPCno9s1cJm2Vy,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,audio_features,324426,4
398,Can't Hold Us (feat. Ray Dalton),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",62096757,3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,258343,4
399,Slumber Party (feat. Princess Nokia),"Ashnikko, Princess Nokia",61114919,11ZulcYY4lowvcQm4oe3VJ,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,audio_features,178405,4
400,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead, Norma Jean Martine",61101274,6i7zAdNhzUN2k1HcrBxPHG,0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,audio_features,156960,4
401,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,61066682,1SV1fxF65n9NhRHp3KlBuu,0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,0.771,94.736,audio_features,227653,4
402,GALOPA,PEDRO SAMPAIO,60926517,2wG1R0uDFwyobcWzVssC1J,0.763,0.85,1,-4.036,0,0.0409,0.285,0.0,0.104,0.77,150.009,audio_features,140500,4
403,MORENA,Luan Santana,60501244,4PQdrXMDHDPl1RczrrlADd,0.526,0.731,11,-4.662,1,0.0887,0.18,0.0,0.0891,0.476,86.959,audio_features,193221,4
404,Cover Me In Sunshine,"P!nk, Willow Sage Hart",60045066,6Tio0ZoDeSQnI7EBAqWer2,0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,audio_features,141050,4
405,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",59812343,0ZLuW8uOXdFNWcI40C0OC2,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,227478,4
406,How You Like That,BLACKPINK,59728538,4SFknyjLcyTLJFPKD2m96o,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,audio_features,182956,4
407,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur",59499428,2rOnSn2piaqLAlYjtfUBlY,0.72,0.63,10,-5.549,1,0.0413,0.615,0.0,0.108,0.512,81.009,audio_features,230292,4
408,By Your Side (feat. Tom Grennan),"Calvin Harris, Tom Grennan",59241499,0vR2rIVORmgeKiGIgNT0fV,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,audio_features,189672,4
409,Solid (feat. Drake),"Young Stoner Life, Young Thug, Gunna, Drake",58981116,6rTInqW3YECMkQsBEHw4sd,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,audio_features,215693,4
410,Índigo,"Camilo, Evaluna Montaner",58785779,4knc1Fp3kbuq8bH2byOvLu,0.748,0.779,0,-6.659,1,0.0342,0.00884,3.96e-05,0.113,0.928,128.91,audio_features,214933,4
411,Ficha Limpa,Gusttavo Lima,58292367,5SwyN9hzmWjBsINlif8li8,0.774,0.732,9,-4.227,1,0.0308,0.108,0.0,0.243,0.734,135.005,audio_features,192725,4
412,Love In The Dark,Adele,58126522,0DuWDLjriRPjDRoPgaCslY,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,audio_features,285935,4
413,Enchanted,Taylor Swift,58103318,04S1pkp1VaIqjg8zZqknR5,0.535,0.618,8,-3.913,1,0.0273,0.0716,0.000388,0.169,0.228,81.975,audio_features,352200,4
414,The Feels,TWICE,58055305,1qE8DOtw7zdXHMgZm20eLM,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,audio_features,198053,4
