,track_name,artist,streams,uid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
131,Mayores,"Becky G, Bad Bunny",187849919,7JNh1cfm0eXjqFVOzKLyau,0.743,0.855,5,-3.976,0,0.0436,0.141,0.0045,0.099,0.871,96.989,audio_features,202453,4
132,Love Yourself,Justin Bieber,185518204,3hB5DgAiMAQ4DzYbsMq1IT,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,233720,4
133,Tunnel Vision,Kodak Black,185076199,4Q3N4Ct4zCuIHuZ65E3BD4,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,audio_features,268187,4
134,Bad Things (with Camila Cabello),"Machine Gun Kelly, Camila Cabello",183623241,1PSBzsahR2AKwLJgx8ehBj,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,audio_features,239293,4
135,Sigo Extrañándote,J Balvin,177182466,6qDF4wWL49CAVbgT7yuHl8,0.889,0.853,9,-4.26,1,0.241,0.154,0.000107,0.205,0.922,93.022,audio_features,201280,4
136,Most Girls,Hailee Steinfeld,177022418,2mfUa8bLs2s5N4VaqJZ4lZ,0.755,0.57,9,-7.132,1,0.0888,0.0416,0.0,0.0891,0.406,102.991,audio_features,204400,4
137,Portland,"Drake, Quavo, Travis Scott",175934137,2bjwRfXMk4uRgOD9IBYl9h,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,audio_features,236615,4
138,Black Beatles,"Rae Sremmurd, Gucci Mane",174328017,6fujklziTHa8uoM5OQSfIo,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,291893,4
139,Too Good At Goodbyes,Sam Smith,170709233,1mXVgsBdtIVeCLJnSnmtdV,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,audio_features,201000,4
140,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",169605513,5AEtlRudpgdT5FtNiuly6Y,0.659,0.717,8,-4.202,1,0.0581,0.0393,0.0,0.0769,0.71,103.036,audio_features,174800,4
141,Heathens,Twenty One Pilots,169355870,6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,195920,4
142,White Iverson,Post Malone,168120623,6eT7xZZlB2mwyzJ2sUKG6w,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098,audio_features,256533,4
143,What Lovers Do (feat. SZA),"Maroon 5, SZA",168071389,4mxWSdf71VFO52qFeY0fZt,0.795,0.608,5,-5.222,0,0.0694,0.0767,2.92e-06,0.0853,0.386,110.001,audio_features,199849,4
144,All Time Low,Jon Bellion,167780749,1CnPYaKxTVb4LWOtiGOm0m,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,audio_features,217603,4
145,Tuesday (feat. Danelle Sandoval),"Burak Yeter, Danelle Sandoval",166292891,7abpmGpF7PGep2rDU68GBR,0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,audio_features,241875,4
146,Bank Account,21 Savage,164683680,2fQrGHiQOvpL9UgPvtYy6G,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,audio_features,220307,4
147,Stargazing,"Kygo, Justin Jesso",162124442,0Zbbxnx4SGGHoIow4PpISP,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,audio_features,236853,4
148,OK,"Robin Schulz, James Blunt",161722723,3bWAqKDWg6u1davspr5IkS,0.653,0.81,7,-6.032,0,0.0558,0.118,0.0,0.126,0.583,121.951,audio_features,189307,4
149,I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb",161079305,17Fd6Yb7mSbinKG8LoWfFl,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,audio_features,197933,4
150,Sorry Not Sorry,Demi Lovato,160367691,3m660poUr1chesgkkjQM7P,0.704,0.633,11,-6.923,0,0.241,0.0214,0.0,0.29,0.863,144.021,audio_features,203760,4
151,Magnolia,Playboi Carti,160353560,1e1JKLEDKP7hEQzJfNAgPl,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,audio_features,181812,4
152,What Lovers Do (feat. SZA),"Maroon 5, SZA",160080729,3hBBKuWJfxlIlnd9QFoC8k,0.795,0.615,5,-5.211,0,0.0671,0.0786,2.98e-06,0.0855,0.393,110.009,audio_features,199849,4
153,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",159938072,1cG0umU5TKStygKsPFZ9pY,0.483,0.787,8,-5.244,1,0.102,0.112,0.0,0.257,0.58,122.058,audio_features,191379,4
154,September Song,JP Cooper,158561490,0FuTx2s3YH1ppmtiM6l0zI,0.623,0.654,0,-5.675,0,0.0372,0.0545,0.0,0.0838,0.401,95.921,audio_features,220291,4
155,Green Light,Lorde,157518303,0gbBzIqrECJOEPvQJIBFs5,0.616,0.714,9,-7.792,1,0.0982,0.0162,1.23e-05,0.0817,0.24,128.924,audio_features,234653,4
156,Swang,Rae Sremmurd,157041398,6mapJIPnQ23RTAevUoE0DL,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,audio_features,208120,4
157,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),"Pitbull, J Balvin, Camila Cabello",156787721,2Vdub5mY4lad7w64bFPUez,0.489,0.962,0,-2.597,1,0.215,0.0277,6.18e-06,0.128,0.518,104.563,audio_features,194942,4
158,Glorious (feat. Skylar Grey),"Macklemore, Skylar Grey",156336653,0CokSRCu5hZgPxcZBaEzVE,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,audio_features,220454,4
159,Se Preparó,Ozuna,153517147,1m69ELEgE6k5ZWsap40ozt,0.739,0.821,1,-4.233,1,0.0852,0.222,9.6e-06,0.311,0.693,171.077,audio_features,188080,4
160,Safari,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",153314636,6rQSrBHf7HlZjtcMZ4S4bO,0.508,0.687,0,-4.361,1,0.326,0.551,3.41e-06,0.126,0.555,180.044,audio_features,205600,4
161,Vente Pa' Ca (feat. Maluma),"Ricky Martin, Maluma",149515182,7DM4BPaS7uofFul3ywMe46,0.663,0.92,11,-4.07,0,0.226,0.00431,1.69e-05,0.101,0.533,99.935,audio_features,259196,4
162,How Long,Charlie Puth,149446534,32DGGj6KlNuBr6WaqRxpxi,0.849,0.581,1,-5.243,0,0.0767,0.189,3.61e-06,0.0805,0.779,110.008,audio_features,198237,4
163,Cheap Thrills,Sia,147317240,27SdWb2rFzO6GWiYDBTD9j,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,211667,4
164,My Way,Calvin Harris,147072468,1vvNmPOiUuyCbgWmtc6yfm,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,219160,4
165,Touch,Little Mix,145943519,5Ua3GXyHwiSfpNTMjq6m2z,0.607,0.718,4,-4.095,1,0.0978,0.032,0.0,0.403,0.551,101.821,audio_features,213307,4
166,Look At Me!,XXXTENTACION,143340893,4ARPvK8DHLwt4oX65ZAFMw,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,audio_features,126346,4
167,Faded,Alan Walker,143227132,7gHs73wELdeycvS48JfIos,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,212627,4
168,Swish Swish,"Katy Perry, Nicki Minaj",142724957,2kVHAQKVtczchKctctzbtK,0.836,0.716,5,-5.211,0,0.0549,0.0196,1.83e-05,0.101,0.534,119.938,audio_features,242510,4
169,Fetish (feat. Gucci Mane),"Selena Gomez, Gucci Mane",142031573,0XLOf9LhyazPX9Ld8jPiUq,0.708,0.61,2,-4.522,1,0.0574,0.0204,4.45e-06,0.0641,0.305,123.038,audio_features,186113,4
170,The Cure,Lady Gaga,136541688,51PIvodunv6NmX5250zxAh,0.696,0.503,8,-4.842,1,0.0356,0.0745,0.0,0.0869,0.559,99.977,audio_features,211364,4
171,Me Enamoré,Shakira,135932475,4qknM1pQz53QOyfDVTjcM9,0.74,0.879,9,-2.251,0,0.105,0.193,8.25e-05,0.0928,0.948,103.71,audio_features,226893,4
172,Dive,Ed Sheeran,134809111,51ChrwmUPDJvedPQnIU8Ls,0.761,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.943,audio_features,238440,3
173,Stressed Out,Twenty One Pilots,133289953,3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,202333,4
174,Broccoli (feat. Lil Yachty),"Shelley FKA DRAM, Lil Yachty",129534947,7yyRTcZmCiyzzJlNzGC9Ol,0.886,0.525,8,-7.39,1,0.131,0.236,0.0,0.057,0.708,145.99,audio_features,225205,4
175,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",129214420,1OmcAT5Y8eg5bUPv9qJT4R,0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,audio_features,218320,4
176,Báilame - Remix,"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian",128918646,3VClLWqNn80Llv0PJOsKgr,0.791,0.866,6,-4.236,1,0.0497,0.248,5.29e-06,0.0696,0.71,96.011,audio_features,217080,4
177,Good Life (with G-Eazy & Kehlani),"G-Eazy, Kehlani",128745676,1Eck97uRMlprKOOJN9oO1E,0.565,0.771,1,-5.22,1,0.213,0.00464,0.0,0.0568,0.573,168.385,audio_features,225526,4
178,Rollin (feat. Future & Khalid),"Calvin Harris, Future, Khalid, Funk Wav",127822788,0lMbuWUpfTWhEmOKxppEau,0.753,0.76,6,-4.518,0,0.0859,0.446,3.13e-05,0.182,0.657,91.953,audio_features,272653,4
179,Glorious (feat. Skylar Grey),"Macklemore, Skylar Grey",127431567,3HVr6jTVwBHBa2flM0eURR,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,audio_features,220454,4
180,Scars To Your Beautiful,Alessia Cara,127271250,0prNGof3XqfTvNDxHonvdK,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,audio_features,230227,4
181,Ride,Twenty One Pilots,125976535,2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,214507,4
182,Bank Account,21 Savage,125735554,5eqK0tbzUPo2SoeZsov04s,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,audio_features,220307,4
183,Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",125362897,7iDa6hUg2VgEL1o1HjmfBn,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,audio_features,163870,4
184,Selfish (feat. Rihanna),"Future, Rihanna",123121561,2Ce5IyMlVRVvN997ZJjJJA,0.415,0.369,8,-10.044,1,0.0741,0.0303,7.64e-06,0.383,0.0913,95.746,audio_features,251423,4
185,Love On The Brain,Rihanna,122068740,2aksifNn5ph8igDOkPBA02,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,audio_features,224000,3
186,Go Flex,Post Malone,121645413,5yuShbu70mtHXY0yLzCQLQ,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,audio_features,179613,4
187,Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",121607080,4tCtwWceOPWzenK2HAIJSb,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,214480,4
188,Mi Gente (feat. Beyoncé),"J Balvin, Willy William, Beyoncé",121379966,7fwXWKdDNI5IutOMc5OKYw,0.705,0.714,11,-6.39,0,0.0792,0.0249,0.0,0.253,0.434,104.996,audio_features,209733,4
189,This Is What You Came For (feat. Rihanna),"Calvin Harris, Rihanna",119835318,0azC730Exh71aQlOt9Zj3y,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,222160,4
190,Fuck Love (feat. Trippie Redd),"XXXTENTACION, Trippie Redd",119366962,7AQim7LbvFVZJE3O8TYgf2,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,audio_features,146520,4
191,Human,Rag'n'Bone Man,117862672,58zsLZPvfflaiIbNWoA22O,0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087,audio_features,200187,4
192,Que Va,"Alex Sensation, Ozuna",117523120,7ofxPmTNMj2GP07g1VZa0O,0.771,0.835,0,-3.388,1,0.0507,0.13,0.0,0.0601,0.817,91.012,audio_features,238160,4
193,Sorry,Justin Bieber,116278760,69bp2EbF7Q2rqc5N3ylezZ,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,200787,4
194,The Way Life Goes (feat. Oh Wonder),"Lil Uzi Vert, Oh Wonder",115155793,2eAZfqOm4EnOF9VvN50Tyc,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,audio_features,221747,4
195,Si Tú La Ves (feat. Wisin),"Nicky Jam, Wisin",114922075,4yN6xPLopmTLvc27pO9LIE,0.685,0.731,5,-5.119,0,0.093,0.204,0.0,0.0722,0.786,177.912,audio_features,221027,4
196,Drowning (feat. Kodak Black),"A Boogie Wit da Hoodie, Kodak Black",114855747,6Q2FftbUG530lCtBI74bMH,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,audio_features,209269,4
197,Traicionera,Sebastian Yatra,113976069,5J1c3M4EldCfNxXwrwt8mT,0.776,0.669,11,-4.933,1,0.0638,0.142,0.0,0.219,0.661,91.012,audio_features,228467,4
198,All I Want for Christmas Is You,Mariah Carey,113885078,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,241107,4
199,Rich Love (with Seeb),"OneRepublic, Seeb",113542732,7aF09WaavZAmAWuUeYxlYD,0.593,0.868,1,-3.573,0,0.295,0.183,0.0,0.365,0.496,104.988,audio_features,201257,4
200,Ay Mi Dios,"IAmChino, Pitbull, Yandel, El Chacal",113463451,6stYbAJgTszHAHZMPxWWCY,0.761,0.829,0,-3.203,0,0.0681,0.167,0.0,0.189,0.813,92.033,audio_features,252003,4
201,Love Galore (feat. Travis Scott),"SZA, Travis Scott",111817460,0q75NwOoFiARAVp4EXU4Bs,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,audio_features,275080,4
202,Don't Leave,"Snakehips, MØ",111735595,0Zx8khUcEfCFK2AEoIhC92,0.657,0.703,1,-3.402,1,0.0753,0.222,0.0,0.256,0.338,122.381,audio_features,214693,4
203,Perfect Strangers,"Jonas Blue, JP Cooper",111234193,5bZtRlMBU76vHuDOb1GM5u,0.739,0.833,1,-5.012,1,0.0463,0.35,0.0,0.266,0.699,117.99,audio_features,195313,4
204,Signs,Drake,111108702,5EnYT6F7wEcdege6mDHEfO,0.801,0.727,0,-4.687,1,0.0606,0.0864,0.00406,0.112,0.218,107.371,audio_features,234373,4
205,Panda,Desiigner,110549021,5OOkp4U9P9oL23maHFHL1h,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,audio_features,246761,4
206,All We Know,"The Chainsmokers, Phoebe Ryan",110395057,2rizacJSyD9S1IQUxUxnsK,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,audio_features,194080,4
207,Caroline,Aminé,110289097,5hTpBe8h35rJ67eAWHQsJx,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,audio_features,209640,4
208,Gyalchester,Drake,109787096,6UjfByV1lDLW0SOVQA4NAi,0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,audio_features,189230,4
209,Vacaciones,Wisin,109199683,3dQDid3IUNhZy1OehIfYfE,0.772,0.909,6,-3.225,0,0.166,0.256,0.0,0.255,0.694,96.031,audio_features,238800,4
210,The Night We Met,Lord Huron,108751584,6mORGLOz79w6VsCRLWYYuK,0.443,0.369,9,-9.514,1,0.0441,0.969,0.277,0.638,0.0989,174.107,audio_features,208212,3
211,Now and Later,Sage The Gemini,108464758,08WPvDEsHvTFuB9w8tC2OS,0.781,0.57,11,-5.874,0,0.188,0.273,0.0,0.196,0.858,107.059,audio_features,193181,4
212,Still Got Time (feat. PARTYNEXTDOOR),"ZAYN, PARTYNEXTDOOR",107527761,000xQL6tZNLJzIrtIgxqSl,0.748,0.627,7,-6.029,1,0.0639,0.131,0.0,0.0852,0.524,120.963,audio_features,188491,4
213,Alone,Alan Walker,107061772,0JiVRyTJcJnmlwCZ854K4p,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,audio_features,161200,4
214,I Got You,Bebe Rexha,106426964,1FUViuNSldssMIawrOXF2i,0.609,0.887,9,-4.749,0,0.0507,0.0504,4.76e-06,0.09,0.316,97.99,audio_features,191812,4
215,Plain Jane,A$AP Ferg,105986419,4dVpf9jZjcORqGTLUaeYj9,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,audio_features,173600,4
216,ELEMENT.,Kendrick Lamar,105609559,1EaKU4dMbesXXd3BrLCtYG,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,audio_features,208733,4
217,Échame La Culpa,"Luis Fonsi, Demi Lovato",104647507,1zsG4eaZmkA1dvjDDsAGLK,0.724,0.895,7,-3.617,1,0.0411,0.0322,0.0,0.097,0.64,96.022,audio_features,173720,4
218,Bad At Love,Halsey,103981439,7y9iMe8SOB6z3NoHE2OfXl,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,181279,4
219,Bella y Sensual,"Romeo Santos, Daddy Yankee, Nicky Jam",103164565,0ERbK7qVqveCaBWIiYCrl3,0.635,0.713,11,-6.909,1,0.0937,0.228,0.0,0.0506,0.749,179.864,audio_features,204701,4
220,I Would Like,Zara Larsson,101634562,4Q4jmPHwu0wrJvqrld0FQ6,0.486,0.713,2,-3.949,0,0.0524,0.0853,0.0,0.0839,0.297,121.028,audio_features,226720,4
221,Roll in Peace (feat. XXXTENTACION),"Kodak Black, XXXTENTACION",101074469,40oKW22ZNNkEdZLJTScaQI,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,audio_features,213132,4
222,By Your Side,"Jonas Blue, RAYE",100859560,1D3ODoXHBLpdxolZRHWV1j,0.696,0.743,6,-3.838,1,0.0331,0.0778,0.0,0.0581,0.644,122.978,audio_features,201254,4
223,Candy Paint,Post Malone,100175223,42CeaId2XNlxugDvyqHfDf,0.765,0.688,4,-5.566,1,0.0841,0.633,0.0,0.0734,0.434,90.013,audio_features,229573,4
224,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,98683838,5Z01UMMf7V1o0MzF86s6WJ,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,326467,4
225,Whatever It Takes,Imagine Dragons,97879673,4IWAyPf1KMq7JCyGeCjTeH,0.675,0.649,1,-4.953,1,0.0315,0.0429,0.0,0.128,0.537,134.955,audio_features,201240,4
226,Tú Foto,Ozuna,97604004,0Szp49tpFasIjX04Mcsydp,0.735,0.482,7,-9.21,1,0.0508,0.205,0.000194,0.0894,0.795,175.907,audio_features,193118,4
227,What About Us,P!nk,97382675,0Qh38w01QRXK6KHIv0e3hb,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,audio_features,269600,4
228,What Do I Know?,Ed Sheeran,97040205,2pJZ1v8HezrAoZ0Fhzby92,0.838,0.492,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092,audio_features,237333,4
229,Reggaetón Lento (Remix),"CNCO, Little Mix",96573602,3zoYkqS4y2BsGVShPL2nTE,0.527,0.907,4,-3.09,0,0.11,0.154,0.0,0.0993,0.664,93.813,audio_features,188797,4
230,Te Quiero Pa´Mi,"Don Omar, Zion & Lennox",96447517,3BY2mafsbsoKGqS380Xnuz,0.761,0.82,1,-4.003,1,0.0623,0.125,2.1e-05,0.183,0.619,88.997,audio_features,211627,4
231,Tú Foto,Ozuna,95457558,5zSOVwaY3sVjnmLhuEfsuf,0.748,0.565,7,-5.895,1,0.0476,0.164,0.00169,0.103,0.812,175.92,audio_features,193227,4
232,Sunset Lover,Petit Biscuit,94998004,0hNduWmlWmEmuwEFcYvRu1,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,audio_features,237793,4
233,Rolex,Ayo & Teo,94286778,0pSBuHjILhNEo55xK1zrRt,0.804,0.886,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946,audio_features,238587,4
234,What About Us,P!nk,94181748,31MkGwj0SWgZaTvEt5Hgxv,0.386,0.594,1,-6.186,1,0.0566,0.0252,3.19e-06,0.0873,0.187,113.756,audio_features,271520,4
235,do re mi,blackbear,94025189,3Q3myFA7q4Op95DOpHplaY,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,audio_features,212027,3
236,Water Under the Bridge,Adele,93706283,4vb4mFvYsr2h6enhjJsq9Y,0.596,0.838,5,-6.52,0,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,audio_features,240427,4
237,It's A Vibe,"2 Chainz, Ty Dolla $ign, Trey Songz, Jhené Aiko",93704380,6H0AwSQ20mo62jGlPGB8S6,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,audio_features,210200,4
238,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",93366080,4WjH9Bzt3kx7z8kl0awxh4,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,176561,4
239,Perro Fiel (feat. Nicky Jam),"Shakira, Nicky Jam",93074606,70lnL3QaSOIIyMa2X9aVRL,0.75,0.76,1,-4.836,1,0.198,0.187,0.0,0.0548,0.893,183.817,audio_features,195213,4
240,...Ready For It?,Taylor Swift,91943721,19WjVVgXjdKXfLXoaDPwTM,0.616,0.77,2,-6.5,1,0.142,0.0573,0.0,0.159,0.412,160.049,audio_features,208198,4
241,Love Me Now,John Legend,91745712,6nxQdXa1uAL0rY72wPZu89,0.495,0.762,8,-3.842,1,0.0862,0.591,0.0,0.0763,0.708,123.893,audio_features,210293,4
242,Versace on the Floor,Bruno Mars,91409228,0kN8xEmgMW9mh7UmDYHlJP,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,audio_features,261240,4
243,Man's Not Hot,Big Shaq,91086021,2nUJvBO87SkxCViQsLc9Zr,0.895,0.885,0,-4.182,1,0.268,0.11,4.04e-05,0.106,0.633,134.973,audio_features,186027,4
244,Suena El Dembow,"Joey Montana, Sebastian Yatra",90917554,5TysCiZtv1HnSWcTcUFusI,0.688,0.859,0,-4.447,1,0.0609,0.186,0.0,0.121,0.695,92.042,audio_features,195813,4
245,Robarte un Beso,"Carlos Vives, Sebastian Yatra",89053528,4z3GJkrtH97Bj6fRta983T,0.748,0.884,10,-3.556,1,0.0501,0.0902,0.0,0.361,0.678,95.046,audio_features,193159,4
246,I Miss You (feat. Julia Michaels),"Clean Bandit, Julia Michaels",88230256,2xmrfQpmS2iJExTlklLoAL,0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076,audio_features,205748,4
247,New Man,Ed Sheeran,87650964,5HDPtsnyb3maFmPL8LLUTG,0.78,0.745,7,-3.97,1,0.145,0.0559,0.0,0.0595,0.862,94.026,audio_features,189280,4
248,Sensualidad,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",87048979,5hcisvFMidkMJlElTO9Qmw,0.807,0.681,11,-6.268,1,0.0983,0.423,0.0,0.0962,0.676,140.006,audio_features,297485,4
249,Alguien Robo,"Sebastian Yatra, Nacho, Wisin",86889661,5i50gKdLAjjIr7UxRT5IVy,0.745,0.921,0,-2.674,1,0.082,0.0897,0.0,0.178,0.651,92.973,audio_features,223613,4
250,Party Monster,The Weeknd,85822032,4F7A0DXBrmUAkp32uenhZt,0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525,audio_features,249213,4
251,The One,The Chainsmokers,85064376,0wfbD5rAksdXUzRvMfM3x5,0.76,0.303,2,-11.362,1,0.0284,0.238,8.09e-06,0.294,0.15,99.991,audio_features,177573,4
252,No Vacancy,OneRepublic,83805272,6XOYVSmNDjKUNMXooU4s4z,0.71,0.73,5,-4.001,1,0.0607,0.0571,0.0,0.139,0.48,99.986,audio_features,223190,4
253,Everybody Dies In Their Nightmares,XXXTENTACION,83740080,3GVkPk8mqxz0itaAriG1L7,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,audio_features,95467,4
254,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",83735705,7sO5G9EABYOXQKNPNiE9NR,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,audio_features,172800,4
255,Perfect Duet (Ed Sheeran & Beyoncé),"Ed Sheeran, Beyoncé",82997258,1bhUWB0zJMIKr9yVPrkEuI,0.587,0.299,8,-7.365,1,0.0263,0.779,0.0,0.123,0.356,94.992,audio_features,259550,3
256,Criminal,"Natti Natasha, Ozuna",82971681,6Za3190Sbw39BBC77WSS1C,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,audio_features,232550,4
257,No Limit,"G-Eazy, A$AP Rocky, Cardi B",82341652,2Xqd0wUttjueBfdcltADOv,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,audio_features,245387,4
258,El Farsante,Ozuna,82089154,5EId1m4DNwTf3at31w8bPJ,0.735,0.703,6,-4.249,1,0.0611,0.2,0.0,0.259,0.323,120.007,audio_features,233827,4
259,Bon Appétit,"Katy Perry, Migos",82007175,61WbtB6ujkpNAsAf5LjF4b,0.797,0.792,6,-5.758,1,0.0607,0.111,7.88e-05,0.24,0.54,106.038,audio_features,227822,4
260,Praying,Kesha,81579490,0jdny0dhgjUwoIp5GkqEaA,0.543,0.39,10,-7.202,1,0.0322,0.489,0.0,0.111,0.303,73.415,audio_features,230267,4
261,La Bicicleta,"Carlos Vives, Shakira",81322800,0sXvAOmXgjR2QUqLK1MltU,0.736,0.964,0,-2.147,1,0.129,0.198,2.32e-06,0.336,0.953,179.935,audio_features,227707,4
262,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign",81243774,4dASQiO1Eoo3RJvt74FtXB,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,audio_features,243491,4
263,How Would You Feel (Paean),Ed Sheeran,80793232,6PJ8FF6UR8FZXfEvpHkIVN,0.617,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.979,audio_features,280533,4
