,track_name,artist,streams,uid,cleaned_lyrics,stemmed_lyrics,lemmatized_lyrics
363,Mob Ties,Drake,44148560,7rC5Pl8rQSX4myONQHYPBK,ayy sick niggas sick sick niggas sick sick hire help help get rid niggas skrr sick shit move ritz turned bitch ayy yeah gle cause lambo movin fast skrr class class lotta class sss sss rocket bitch got tags skrr skrr louis bags exchange body bags yeah sick niggas sick sick niggas sick sick hire help help get rid niggas grr fuck whatever tired tired fuck mob got ties lotta ties lotta ties knock pay tithes doo want gone know late lovey dovey shit brother shit shit late late ayy late lovey dovey shit brother shit shit late ayy late ayy sick niggas sick niggas hire help get rid niggas ra ra dada bitch chanel bitch escada sick sick sick sick yeah shook please let fool ya care look nah heard talkin quiet shush shh twenty nine comin edge cook cook lead league scorin man look assists shh yes future like reminisce yeah forget thing patient gift yeah try tell em got insist insist yeah tell gave em two forty million like chappelle two standin coffin hammer nail two heard hit name ring bell nah sick niggas sick hire help get rid niggas sick shit sick sick runnin blitz ayy whatever ayy tired tired fuck mob got ties lotta ties lotta ties knock pay tithes doo want gone know late lovey dovey shit brother shit shit late late ayy late lovey dovey shit brother shit shit late ayy late,ayi sick nigga sick sick nigga sick sick hire help help get rid nigga skrr sick shit move ritz turn bitch ayi yeah gle caus lambo movin fast skrr class class lotta class sss sss rocket bitch got tag skrr skrr loui bag exchang bodi bag yeah sick nigga sick sick nigga sick sick hire help help get rid nigga grr fuck whatev tire tire fuck mob got tie lotta tie lotta tie knock pay tith doo want gone know late lovey dovey shit brother shit shit late late ayi late lovey dovey shit brother shit shit late ayi late ayi sick nigga sick nigga hire help get rid nigga ra ra dada bitch chanel bitch escada sick sick sick sick yeah shook pleas let fool ya care look nah heard talkin quiet shush shh twenti nine comin edg cook cook lead leagu scorin man look assist shh ye futur like reminisc yeah forget thing patient gift yeah tri tell em got insist insist yeah tell gave em two forti million like chappel two standin coffin hammer nail two heard hit name ring bell nah sick nigga sick hire help get rid nigga sick shit sick sick runnin blitz ayi whatev ayi tire tire fuck mob got tie lotta tie lotta tie knock pay tith doo want gone know late lovey dovey shit brother shit shit late late ayi late lovey dovey shit brother shit shit late ayi late,ayy sick nigga sick sick nigga sick sick hire help help get rid nigga skrr sick shit move ritz turned bitch ayy yeah gle cause lambo movin fast skrr class class lotta class ss ss rocket bitch got tag skrr skrr louis bag exchange body bag yeah sick nigga sick sick nigga sick sick hire help help get rid nigga grr fuck whatever tired tired fuck mob got tie lotta tie lotta tie knock pay tithe doo want gone know late lovey dovey shit brother shit shit late late ayy late lovey dovey shit brother shit shit late ayy late ayy sick nigga sick nigga hire help get rid nigga ra ra dada bitch chanel bitch escada sick sick sick sick yeah shook please let fool ya care look nah heard talkin quiet shush shh twenty nine comin edge cook cook lead league scorin man look assist shh yes future like reminisce yeah forget thing patient gift yeah try tell em got insist insist yeah tell gave em two forty million like chappelle two standin coffin hammer nail two heard hit name ring bell nah sick nigga sick hire help get rid nigga sick shit sick sick runnin blitz ayy whatever ayy tired tired fuck mob got tie lotta tie lotta tie knock pay tithe doo want gone know late lovey dovey shit brother shit shit late late ayy late lovey dovey shit brother shit shit late ayy late
364,Elevate,Drake,44145915,4uloft7ZE54WflsuqFmjC7,ayy elevate elevate obligation tell straight much plate gotta delegate baka passed drug test gotta celebrate bed awake thinkin make happen family happen family way real man yeah yeah need call stay busy makin money know mind think hunnids stay busy bzz workin stay busy business homie already hit left lonely type likes take things slowly slowly mouth goin know patience got chance niggas got like contagious see future get wavy wavy god picture bein champagne haan would buy shit save right occasion picture changes ms creighton lady hates picture wifin braden pumpin gas road trips go cincinnati dayton gauge wanna thank god workin way harder satan playin favourites feels amazin yeah elevate elevate obligation tell straight guys found better way life bid never separate bed awake thinkin make happen family happen family way real man yeah tell shit pieces happens begin write thesis franny got aria setup like freaknik vegas like marineland big whale treatment georgie got hunnid thousand weekend gotta move safe beside bed sleepin mood changin summer tweakin,ayi elev elev oblig tell straight much plate gotta deleg baka pass drug test gotta celebr bed awak thinkin make happen famili happen famili way real man yeah yeah need call stay busi makin money know mind think hunnid stay busi bzz workin stay busi busi homi alreadi hit left lone type like take thing slowli slowli mouth goin know patienc got chanc nigga got like contagi see futur get wavi wavi god pictur bein champagn haan would buy shit save right occas pictur chang ms creighton ladi hate pictur wifin braden pumpin ga road trip go cincinnati dayton gaug wanna thank god workin way harder satan playin favourit feel amazin yeah elev elev oblig tell straight guy found better way life bid never separ bed awak thinkin make happen famili happen famili way real man yeah tell shit piec happen begin write thesi franni got aria setup like freaknik vega like marineland big whale treatment georgi got hunnid thousand weekend gotta move safe besid bed sleepin mood changin summer tweakin,ayy elevate elevate obligation tell straight much plate gotta delegate baka passed drug test gotta celebrate bed awake thinkin make happen family happen family way real man yeah yeah need call stay busy makin money know mind think hunnids stay busy bzz workin stay busy business homie already hit left lonely type like take thing slowly slowly mouth goin know patience got chance nigga got like contagious see future get wavy wavy god picture bein champagne haan would buy shit save right occasion picture change m creighton lady hate picture wifin braden pumpin gas road trip go cincinnati dayton gauge wanna thank god workin way harder satan playin favourite feel amazin yeah elevate elevate obligation tell straight guy found better way life bid never separate bed awake thinkin make happen family happen family way real man yeah tell shit piece happens begin write thesis franny got aria setup like freaknik vega like marineland big whale treatment georgie got hunnid thousand weekend gotta move safe beside bed sleepin mood changin summer tweakin
365,White Christmas,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",44114082,4so0Wek9Ig1p6CRCHuINwW,like ones used know tree tops glisten children listen hear sleigh bells snow dreaming white christmas every christmas card write may days merry bright may christmases white dreaming white christmas like ones used know tree tops glisten children listen hear sleigh bells snow dreaming white christmas every christmas card write may days merry bright may christmases white embed,like one use know tree top glisten children listen hear sleigh bell snow dream white christma everi christma card write may day merri bright may christmas white dream white christma like one use know tree top glisten children listen hear sleigh bell snow dream white christma everi christma card write may day merri bright may christmas white emb,like one used know tree top glisten child listen hear sleigh bell snow dreaming white christmas every christmas card write may day merry bright may christmas white dreaming white christmas like one used know tree top glisten child listen hear sleigh bell snow dreaming white christmas every christmas card write may day merry bright may christmas white embed
366,Calypso,"Luis Fonsi, Stefflon Don",43498385,4178A5NkEjcsGc64jpBO6d,calypso ay bailalo bailalo boom pon di riddim poom pon di bassline confident yuh neva get decline calypso man coma ah affa beg yuh tek time uh fonsi stefflon yo se se se se que pasara tu cuerpo frente al mar mezclando arena con sal yeh eh come pero se yo se yo se yo se que es normal lo que puede pasar si tu dejas entrar yeh eh uh yo tengo lo que tu buscas ah calienta tanto que asusta ah sabes lo que te gusta ah te gusta ah te gusta wuh prendiendo fuego en el suelo hey pintando estrella en el cielo hey hey te dire lo que quiero si tu te quedas conmigo bailando toda la noche cerquita de mi al ritmo de amor derroche oh oh lo que pidas yo lo hare heh donde tu vayas llegare heh toda la noche te dare heh calypso te dare calypso un dos tres calypso un deux trois calypso one two three calypso te dare calypso un dos tres calypso un deux trois calypso one two three calypso te dare calypso wuh got safety swear falling hey daddy daddy yeah know want hey wanna fight cause love dancing un dos tres ta buena con un poquito de ese ron en tu boca eh tan poquito pa que te vuelvas loca eh eh esa mirada tuya se equivoca un dos tres ta buena weh yuh deh mi deh know tip hey top town live hey still got attitude give tell de dj ah money pull pull pull way di ting set prr man ah get tek yeah dem move slow di sped uh di dun dun skrrr know never lack pull front came back ah uh yo tengo lo que tu buscas ah calienta tanto que asusta ah sabes lo que te gusta ah ah te gusta ah ah te gusta boom prendiendo fuego en el suelo hey pintando estrella en el cielo hey hey te dire lo que quiero wuh prr si tu te quedas conmigo bailando toda la noche uoh cerquita de mi al ritmo de amor derroche yeah oh oh lo que pidas yo lo hare oh donde tu vayas llegare toda la noche te dare calypso si tu te quedas conmigo bailandome hasta manana yeah corremos el riesgo de despertar en mi cama oh uoh lo que pidas yo lo hare eh wuh donde tu vayas llegare eh toda la noche te dare calypso uh te dare calypso un dos tres calypso uh un deux trois calypso uh one two three calypso uh te dare calypso better werk calypso un dos tres calypso calypso un deux trois calypso calypso one two three calypso te dare calypso un dos tres calypso boom pon rhythm boom pon bassline un deux trois calypso confident never get decline one two three calypso man come beg take time te dare calypso,calypso ay bailalo bailalo boom pon di riddim poom pon di basslin confid yuh neva get declin calypso man coma ah affa beg yuh tek time uh fonsi stefflon yo se se se se que pasara tu cuerpo frent al mar mezclando arena con sal yeh eh come pero se yo se yo se yo se que es normal lo que pued pasar si tu deja entrar yeh eh uh yo tengo lo que tu busca ah calienta tanto que asusta ah sabe lo que te gusta ah te gusta ah te gusta wuh prendiendo fuego en el suelo hey pintando estrella en el cielo hey hey te dire lo que quiero si tu te queda conmigo bailando toda la noch cerquita de mi al ritmo de amor derroch oh oh lo que pida yo lo hare heh dond tu vaya llegar heh toda la noch te dare heh calypso te dare calypso un do tre calypso un deux troi calypso one two three calypso te dare calypso un do tre calypso un deux troi calypso one two three calypso te dare calypso wuh got safeti swear fall hey daddi daddi yeah know want hey wanna fight caus love danc un do tre ta buena con un poquito de ese ron en tu boca eh tan poquito pa que te vuelva loca eh eh esa mirada tuya se equivoca un do tre ta buena weh yuh deh mi deh know tip hey top town live hey still got attitud give tell de dj ah money pull pull pull way di ting set prr man ah get tek yeah dem move slow di sped uh di dun dun skrrr know never lack pull front came back ah uh yo tengo lo que tu busca ah calienta tanto que asusta ah sabe lo que te gusta ah ah te gusta ah ah te gusta boom prendiendo fuego en el suelo hey pintando estrella en el cielo hey hey te dire lo que quiero wuh prr si tu te queda conmigo bailando toda la noch uoh cerquita de mi al ritmo de amor derroch yeah oh oh lo que pida yo lo hare oh dond tu vaya llegar toda la noch te dare calypso si tu te queda conmigo bailandom hasta manana yeah corremo el riesgo de despertar en mi cama oh uoh lo que pida yo lo hare eh wuh dond tu vaya llegar eh toda la noch te dare calypso uh te dare calypso un do tre calypso uh un deux troi calypso uh one two three calypso uh te dare calypso better werk calypso un do tre calypso calypso un deux troi calypso calypso one two three calypso te dare calypso un do tre calypso boom pon rhythm boom pon basslin un deux troi calypso confid never get declin one two three calypso man come beg take time te dare calypso,calypso ay bailalo bailalo boom pon di riddim poom pon di bassline confident yuh neva get decline calypso man coma ah affa beg yuh tek time uh fonsi stefflon yo se se se se que pasara tu cuerpo frente al mar mezclando arena con sal yeh eh come pero se yo se yo se yo se que e normal lo que puede pasar si tu dejas entrar yeh eh uh yo tengo lo que tu buscas ah calienta tanto que asusta ah sabes lo que te gusta ah te gusta ah te gusta wuh prendiendo fuego en el suelo hey pintando estrella en el cielo hey hey te dire lo que quiero si tu te quedas conmigo bailando toda la noche cerquita de mi al ritmo de amor derroche oh oh lo que pidas yo lo hare heh donde tu vayas llegare heh toda la noche te dare heh calypso te dare calypso un do tres calypso un deux trois calypso one two three calypso te dare calypso un do tres calypso un deux trois calypso one two three calypso te dare calypso wuh got safety swear falling hey daddy daddy yeah know want hey wanna fight cause love dancing un do tres ta buena con un poquito de ese ron en tu boca eh tan poquito pa que te vuelvas loca eh eh esa mirada tuya se equivoca un do tres ta buena weh yuh deh mi deh know tip hey top town live hey still got attitude give tell de dj ah money pull pull pull way di ting set prr man ah get tek yeah dem move slow di sped uh di dun dun skrrr know never lack pull front came back ah uh yo tengo lo que tu buscas ah calienta tanto que asusta ah sabes lo que te gusta ah ah te gusta ah ah te gusta boom prendiendo fuego en el suelo hey pintando estrella en el cielo hey hey te dire lo que quiero wuh prr si tu te quedas conmigo bailando toda la noche uoh cerquita de mi al ritmo de amor derroche yeah oh oh lo que pidas yo lo hare oh donde tu vayas llegare toda la noche te dare calypso si tu te quedas conmigo bailandome hasta manana yeah corremos el riesgo de despertar en mi cama oh uoh lo que pidas yo lo hare eh wuh donde tu vayas llegare eh toda la noche te dare calypso uh te dare calypso un do tres calypso uh un deux trois calypso uh one two three calypso uh te dare calypso better werk calypso un do tres calypso calypso un deux trois calypso calypso one two three calypso te dare calypso un do tres calypso boom pon rhythm boom pon bassline un deux trois calypso confident never get decline one two three calypso man come beg take time te dare calypso
367,Holly Jolly Christmas,Michael Bublé,43449130,6tjituizSxwSmBB5vtgHZE,best time year know snow cup cheer holly jolly christmas walk street say hello friends know everyone meet oh ho mistletoe hung see somebody waits kiss holly jolly christmas case hear oh golly holly jolly christmas year oh ho mistletoe hung see somebody waits kiss holly jolly christmas case hear oh golly holly jolly christmas yearembed,best time year know snow cup cheer holli jolli christma walk street say hello friend know everyon meet oh ho mistleto hung see somebodi wait kiss holli jolli christma case hear oh golli holli jolli christma year oh ho mistleto hung see somebodi wait kiss holli jolli christma case hear oh golli holli jolli christma yearemb,best time year know snow cup cheer holly jolly christmas walk street say hello friend know everyone meet oh ho mistletoe hung see somebody wait kiss holly jolly christmas case hear oh golly holly jolly christmas year oh ho mistletoe hung see somebody wait kiss holly jolly christmas case hear oh golly holly jolly christmas yearembed
368,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo, Nicki Minaj, Ty Dolla $ign",43187947,6kex4EBAj0WHXDKZMEJaaF,drank young money love thousand different flavors wish could taste tonight got dinner plans bring friends swear type girls feeling thirsty come take sip cause know servin ooh shimmy shimmy yay shimmy yay shimmy ya drank swalla la la drank swalla la la swalla la la swalla la la shimmy shimmy yay shimmy yay shimmy ya drank swalla la la drank swalla la la swalla la la swalla la la freaky freaky gyal freaky freaky gyal shimmy shimmy shimmy yay shimmy yah bad girls gon swalla la la bust wrist bitch pinky ring bigger met beverly hills ayy dolla got many girls ayy met beverly hills wear red bottom heels back put snap droppin low put gram dj poppin gon swallow champagne poppin gon swallow girls feeling thirsty come take sip cause know servin ooh shimmy shimmy yay shimmy yay shimmy ya drank swalla la la drank swalla la la swalla la la swalla la la shimmy shimmy yay shimmy yay shimmy ya drank swalla la la drank swalla la la swalla la la swalla la la freaky freaky gyal freaky freaky gyal bad gyal swalla nuttin word dalai lama know fashion killa word john galliano copping valentino telling bitch know know wifing thots get wins another good year get blimps pussy game still cold get minks poppin bananas link chimps gave bitches two years time bless heart throwing shots every line sucks cherry red foreign brown guts shit slappin like dude lebron nuts girls feeling thirsty come take sip cause know servin shimmy shimmy yay shimmy yay shimmy ya love drank swalla la la love drank swalla la la swalla la la swalla la la shimmy shimmy yay shimmy yay shimmy ya kyuh drank swalla la la drank swalla la la swalla la la swalla la la young money swalla la la freaky freaky gyal swalla la la freaky freaky gyal swalla la la freaky freaky gyal swalla la la freaky freaky gyal derulo,drank young money love thousand differ flavor wish could tast tonight got dinner plan bring friend swear type girl feel thirsti come take sip caus know servin ooh shimmi shimmi yay shimmi yay shimmi ya drank swalla la la drank swalla la la swalla la la swalla la la shimmi shimmi yay shimmi yay shimmi ya drank swalla la la drank swalla la la swalla la la swalla la la freaki freaki gyal freaki freaki gyal shimmi shimmi shimmi yay shimmi yah bad girl gon swalla la la bust wrist bitch pinki ring bigger met beverli hill ayi dolla got mani girl ayi met beverli hill wear red bottom heel back put snap droppin low put gram dj poppin gon swallow champagn poppin gon swallow girl feel thirsti come take sip caus know servin ooh shimmi shimmi yay shimmi yay shimmi ya drank swalla la la drank swalla la la swalla la la swalla la la shimmi shimmi yay shimmi yay shimmi ya drank swalla la la drank swalla la la swalla la la swalla la la freaki freaki gyal freaki freaki gyal bad gyal swalla nuttin word dalai lama know fashion killa word john galliano cop valentino tell bitch know know wife thot get win anoth good year get blimp pussi game still cold get mink poppin banana link chimp gave bitch two year time bless heart throw shot everi line suck cherri red foreign brown gut shit slappin like dude lebron nut girl feel thirsti come take sip caus know servin shimmi shimmi yay shimmi yay shimmi ya love drank swalla la la love drank swalla la la swalla la la swalla la la shimmi shimmi yay shimmi yay shimmi ya kyuh drank swalla la la drank swalla la la swalla la la swalla la la young money swalla la la freaki freaki gyal swalla la la freaki freaki gyal swalla la la freaki freaki gyal swalla la la freaki freaki gyal derulo,drank young money love thousand different flavor wish could taste tonight got dinner plan bring friend swear type girl feeling thirsty come take sip cause know servin ooh shimmy shimmy yay shimmy yay shimmy ya drank swalla la la drank swalla la la swalla la la swalla la la shimmy shimmy yay shimmy yay shimmy ya drank swalla la la drank swalla la la swalla la la swalla la la freaky freaky gyal freaky freaky gyal shimmy shimmy shimmy yay shimmy yah bad girl gon swalla la la bust wrist bitch pinky ring bigger met beverly hill ayy dolla got many girl ayy met beverly hill wear red bottom heel back put snap droppin low put gram dj poppin gon swallow champagne poppin gon swallow girl feeling thirsty come take sip cause know servin ooh shimmy shimmy yay shimmy yay shimmy ya drank swalla la la drank swalla la la swalla la la swalla la la shimmy shimmy yay shimmy yay shimmy ya drank swalla la la drank swalla la la swalla la la swalla la la freaky freaky gyal freaky freaky gyal bad gyal swalla nuttin word dalai lama know fashion killa word john galliano copping valentino telling bitch know know wifing thots get win another good year get blimp pussy game still cold get mink poppin banana link chimp gave bitch two year time bless heart throwing shot every line suck cherry red foreign brown gut shit slappin like dude lebron nut girl feeling thirsty come take sip cause know servin shimmy shimmy yay shimmy yay shimmy ya love drank swalla la la love drank swalla la la swalla la la swalla la la shimmy shimmy yay shimmy yay shimmy ya kyuh drank swalla la la drank swalla la la swalla la la swalla la la young money swalla la la freaky freaky gyal swalla la la freaky freaky gyal swalla la la freaky freaky gyal swalla la la freaky freaky gyal derulo
369,All of Me,John Legend,43103707,3uhBIQ7tv8j1FME8cFGEfG,would without smart mouth drawin kickin got head spinnin kiddin pin goin beautiful mind magical mystery ride dizzy know hit alright head water breathing fine crazy mind cause loves love curves edges perfect imperfections give give end beginnin even lose winnin cause give give oh oh many times tell even crying beautiful world beating around every mood downfall muse worst distraction rhythm blues stop singing ringing head head water breathin fine crazy mind cause loves love curves edges perfect imperfections give give end beginnin even lose winnin cause give give oh oh give oh cards table showing hearts risking though hard cause loves love curves edges perfect imperfections give give end beginnin even lose winnin cause give give give give oh oh,would without smart mouth drawin kickin got head spinnin kiddin pin goin beauti mind magic mysteri ride dizzi know hit alright head water breath fine crazi mind caus love love curv edg perfect imperfect give give end beginnin even lose winnin caus give give oh oh mani time tell even cri beauti world beat around everi mood downfal muse worst distract rhythm blue stop sing ring head head water breathin fine crazi mind caus love love curv edg perfect imperfect give give end beginnin even lose winnin caus give give oh oh give oh card tabl show heart risk though hard caus love love curv edg perfect imperfect give give end beginnin even lose winnin caus give give give give oh oh,would without smart mouth drawin kickin got head spinnin kiddin pin goin beautiful mind magical mystery ride dizzy know hit alright head water breathing fine crazy mind cause love love curve edge perfect imperfection give give end beginnin even lose winnin cause give give oh oh many time tell even cry beautiful world beating around every mood downfall muse worst distraction rhythm blue stop singing ringing head head water breathin fine crazy mind cause love love curve edge perfect imperfection give give end beginnin even lose winnin cause give give oh oh give oh card table showing heart risking though hard cause love love curve edge perfect imperfection give give end beginnin even lose winnin cause give give give give oh oh
370,DNA.,Kendrick Lamar,43043429,6HZILIRieu8S0iqY8kIKhj,got got got got loyalty got royalty inside dna cocaine quarter piece got war peace inside dna got power poison pain joy inside dna got hustle though ambition flow inside dna born like since one like immaculate conception transform like perform like yeshua new weapon contemplate meditate fucking head put kids bed got got got got realness kill shit cause dna got millions got riches buildin dna got dark got evil rot inside dna got got troublesome heart inside dna win win like wimbledon serve yeah sound engine like bird see fireworks corvette tire skrrt boulevard know work know see bitch hormones prolly switch inside dna problem sucker shit inside dna daddy prolly snitched heritage inside dna backbone exist born outside jellyfish gauge see pedigree definitely tolerate front shit prolly offend paula oldest son know murder conviction burners boosters burglars ballers dead redemption scholars fathers dead kids wish fed forgiveness yeah yeah yeah yeah soldier dna soldier dna born inside beast expertise checked second grade cell motel nowhere stay done well hit cartwheel estate gon shine like supposed antisocial extrovert excellent mean extra work absentness fuck heard pessimists never struck nerve nazareth gonna plead case reason power earth salute truth prophet say got loyalty got royalty inside dna say hip hop done damage young african americans racism recent years got loyalty got royalty inside dna live better life rollin several dice fuck life got loyalty got royalty inside dna live fuck life heritage inheritin money power mecca marriages tell somethin mothafuckas tell nothin rather die listen dna imitation dna abomination matrix dodgin bullets reapin sow stackin footage livin go sleepin villa sippin grammy walkin buildin diamond ceilin marble floors beach inside window peekin window baby pool godfather goals lord knows goin hammer dodgin paparazzi freakin cameras eat four daughters brock wearin sandals yoga monday stretchin nirvana watchin snakes curvin fakes phone never conversate compromise penetrate sex money murder breaks times level number look sky way sentence way killings way motherfucker got winners way shit without body belt shit without ticket plate sick enough pull rich enough hit lot skate tell destruction gonna fate gonna fate gonna faith peace world let rotate sex money murder dna,got got got got loyalti got royalti insid dna cocain quarter piec got war peac insid dna got power poison pain joy insid dna got hustl though ambit flow insid dna born like sinc one like immacul concept transform like perform like yeshua new weapon contempl medit fuck head put kid bed got got got got real kill shit caus dna got million got rich buildin dna got dark got evil rot insid dna got got troublesom heart insid dna win win like wimbledon serv yeah sound engin like bird see firework corvett tire skrrt boulevard know work know see bitch hormon prolli switch insid dna problem sucker shit insid dna daddi prolli snitch heritag insid dna backbon exist born outsid jellyfish gaug see pedigre definit toler front shit prolli offend paula oldest son know murder convict burner booster burglar baller dead redempt scholar father dead kid wish fed forgiv yeah yeah yeah yeah soldier dna soldier dna born insid beast expertis check second grade cell motel nowher stay done well hit cartwheel estat gon shine like suppos antisoci extrovert excel mean extra work absent fuck heard pessimist never struck nerv nazareth gonna plead case reason power earth salut truth prophet say got loyalti got royalti insid dna say hip hop done damag young african american racism recent year got loyalti got royalti insid dna live better life rollin sever dice fuck life got loyalti got royalti insid dna live fuck life heritag inheritin money power mecca marriag tell somethin mothafucka tell nothin rather die listen dna imit dna abomin matrix dodgin bullet reapin sow stackin footag livin go sleepin villa sippin grammi walkin buildin diamond ceilin marbl floor beach insid window peekin window babi pool godfath goal lord know goin hammer dodgin paparazzi freakin camera eat four daughter brock wearin sandal yoga monday stretchin nirvana watchin snake curvin fake phone never convers compromis penetr sex money murder break time level number look sky way sentenc way kill way motherfuck got winner way shit without bodi belt shit without ticket plate sick enough pull rich enough hit lot skate tell destruct gonna fate gonna fate gonna faith peac world let rotat sex money murder dna,got got got got loyalty got royalty inside dna cocaine quarter piece got war peace inside dna got power poison pain joy inside dna got hustle though ambition flow inside dna born like since one like immaculate conception transform like perform like yeshua new weapon contemplate meditate fucking head put kid bed got got got got realness kill shit cause dna got million got rich buildin dna got dark got evil rot inside dna got got troublesome heart inside dna win win like wimbledon serve yeah sound engine like bird see firework corvette tire skrrt boulevard know work know see bitch hormone prolly switch inside dna problem sucker shit inside dna daddy prolly snitched heritage inside dna backbone exist born outside jellyfish gauge see pedigree definitely tolerate front shit prolly offend paula oldest son know murder conviction burner booster burglar ballers dead redemption scholar father dead kid wish fed forgiveness yeah yeah yeah yeah soldier dna soldier dna born inside beast expertise checked second grade cell motel nowhere stay done well hit cartwheel estate gon shine like supposed antisocial extrovert excellent mean extra work absentness fuck heard pessimist never struck nerve nazareth gonna plead case reason power earth salute truth prophet say got loyalty got royalty inside dna say hip hop done damage young african american racism recent year got loyalty got royalty inside dna live better life rollin several dice fuck life got loyalty got royalty inside dna live fuck life heritage inheritin money power mecca marriage tell somethin mothafuckas tell nothin rather die listen dna imitation dna abomination matrix dodgin bullet reapin sow stackin footage livin go sleepin villa sippin grammy walkin buildin diamond ceilin marble floor beach inside window peekin window baby pool godfather goal lord know goin hammer dodgin paparazzo freakin camera eat four daughter brock wearin sandal yoga monday stretchin nirvana watchin snake curvin fake phone never conversate compromise penetrate sex money murder break time level number look sky way sentence way killing way motherfucker got winner way shit without body belt shit without ticket plate sick enough pull rich enough hit lot skate tell destruction gonna fate gonna fate gonna faith peace world let rotate sex money murder dna
371,Taking A Walk,Trippie Redd,42949723,4mHgYpuGHu99Mw69E83CP2,scott storch ooh think wanna die yeah cause doors suicide yeah bet coffin would nice yeah stud bitch ice yeah people want alive wanna play games life oh coupe doors suicide oh coupe doors suicide oh ah said hope got note bitch ayy left suicide door bitch yeah left floor bitch ayy rule number one never trust bitch get green smoke green gotta stay potent pussy nigga talking shit know shit chicken noodle ass nigga man boneless yeah keep ratchet boy pole less way throwing bands tonight throwing bands tonight shawty throwing bands tonight throwing bands tonight huh bands tonight ooh ooh think wanna die yeah cause doors suicide yeah bet coffin would nice yeah stud bitch ice yeah people want alive wanna play games life oh coupe doors suicide oh coupe doors suicide oh ah,scott storch ooh think wanna die yeah caus door suicid yeah bet coffin would nice yeah stud bitch ice yeah peopl want aliv wanna play game life oh coup door suicid oh coup door suicid oh ah said hope got note bitch ayi left suicid door bitch yeah left floor bitch ayi rule number one never trust bitch get green smoke green gotta stay potent pussi nigga talk shit know shit chicken noodl ass nigga man boneless yeah keep ratchet boy pole less way throw band tonight throw band tonight shawti throw band tonight throw band tonight huh band tonight ooh ooh think wanna die yeah caus door suicid yeah bet coffin would nice yeah stud bitch ice yeah peopl want aliv wanna play game life oh coup door suicid oh coup door suicid oh ah,scott storch ooh think wanna die yeah cause door suicide yeah bet coffin would nice yeah stud bitch ice yeah people want alive wanna play game life oh coupe door suicide oh coupe door suicide oh ah said hope got note bitch ayy left suicide door bitch yeah left floor bitch ayy rule number one never trust bitch get green smoke green gotta stay potent pussy nigga talking shit know shit chicken noodle as nigga man boneless yeah keep ratchet boy pole le way throwing band tonight throwing band tonight shawty throwing band tonight throwing band tonight huh band tonight ooh ooh think wanna die yeah cause door suicide yeah bet coffin would nice yeah stud bitch ice yeah people want alive wanna play game life oh coupe door suicide oh coupe door suicide oh ah
372,Sick Boy,The Chainsmokers,42931721,2JfXj2TERIkHwJpnG9f8uX,east side america choose pride character pick sides us us live west side america spin lies fairy dust pick sides us us believe narcissism everyone projects expects listen em make mistake live prison built religion say sick boy easy say take risk boy welcome narcissism yeah united indifference east side america desensitize hysteria pick sides us us live west side america spin lies fairy dust pick sides us us sick boy sick boy east side america say sick boy live west side america call sick boy believe narcissism everyone projects expects listen em make mistake live prison built religion say sick boy easy say take risk boy welcome narcissism united indifference feed life work many likes life worth feed life work many likes life worth feed life work many likes life worth feed life work many likes life worth east side america sick boy live west side america sick boy east side america say sick boy live west side america yeah call sick boy sick boy sick boy east side america say sick boy live west side america yeah call sick boy,east side america choos pride charact pick side us us live west side america spin lie fairi dust pick side us us believ narciss everyon project expect listen em make mistak live prison built religion say sick boy easi say take risk boy welcom narciss yeah unit indiffer east side america desensit hysteria pick side us us live west side america spin lie fairi dust pick side us us sick boy sick boy east side america say sick boy live west side america call sick boy believ narciss everyon project expect listen em make mistak live prison built religion say sick boy easi say take risk boy welcom narciss unit indiffer feed life work mani like life worth feed life work mani like life worth feed life work mani like life worth feed life work mani like life worth east side america sick boy live west side america sick boy east side america say sick boy live west side america yeah call sick boy sick boy sick boy east side america say sick boy live west side america yeah call sick boy,east side america choose pride character pick side u u live west side america spin lie fairy dust pick side u u believe narcissism everyone project expects listen em make mistake live prison built religion say sick boy easy say take risk boy welcome narcissism yeah united indifference east side america desensitize hysteria pick side u u live west side america spin lie fairy dust pick side u u sick boy sick boy east side america say sick boy live west side america call sick boy believe narcissism everyone project expects listen em make mistake live prison built religion say sick boy easy say take risk boy welcome narcissism united indifference feed life work many like life worth feed life work many like life worth feed life work many like life worth feed life work many like life worth east side america sick boy live west side america sick boy east side america say sick boy live west side america yeah call sick boy sick boy sick boy east side america say sick boy live west side america yeah call sick boy
373,Have Yourself A Merry Little Christmas,Sam Smith,42540813,1Qi2wh8fFgDV7tl4Sj3f2K,let heart light troubles sight merry little christmas make yuletide gay troubles miles away olden days happy golden days yore faithful friends dear us gather near us years together fates allow hang shining star upon highest bow merry little christmas merry little christmas merry little christmas nowembed,let heart light troubl sight merri littl christma make yuletid gay troubl mile away olden day happi golden day yore faith friend dear us gather near us year togeth fate allow hang shine star upon highest bow merri littl christma merri littl christma merri littl christma nowemb,let heart light trouble sight merry little christmas make yuletide gay trouble mile away olden day happy golden day yore faithful friend dear u gather near u year together fate allow hang shining star upon highest bow merry little christmas merry little christmas merry little christmas nowembed
