,track_name,artist,streams,uid,cleaned_lyrics,stemmed_lyrics,lemmatized_lyrics
821,"Baby, I'm Jealous (feat. Doja Cat)","Bebe Rexha, Doja Cat",11265538,2fTdRdN73RgIgcUZN33dvt,baby jealous went beautiful ugly cause insecurity told love takes girl timeline make nothing woman dichotomy love baby jealous pictures like baby jealous girls lighter eyes baby jealous ooh know right jealous jealous haha jealous kind jelly jelly jelly jelly jelly plate sunny side got egg face waist trainer tinier waist help like way food taste woman dichotomy love apologies looking history trying let go baby jealous pictures like baby jealous girls lighter eyes baby jealous ooh know right jealous jealous jealous kind chick chick baby bad bitch fiendin prolly get catfish keep dreamin pull nap shit even askin chick yuh huh chick nah pitiful average women want men girls want bwahs tell lies buggin pants fire uh stole ya man got freedom chase likes know mad even worth none time drag spiteful trash last let know gon show baby jealous pictures like baby jealous ooh girls lighter eyes baby jealous ooh jealous know right lied jealous jealous uh uh jealous kind yeah yeah yeah jealous yeah need ya number ba baby love ya boy lemme show ya baby jealous jealous jealous jealous need ya number jealous jealous ba baby love ya jealous jealous boy lemme show ya jealous baby jealous,babi jealou went beauti ugli caus insecur told love take girl timelin make noth woman dichotomi love babi jealou pictur like babi jealou girl lighter eye babi jealou ooh know right jealou jealou haha jealou kind jelli jelli jelli jelli jelli plate sunni side got egg face waist trainer tinier waist help like way food tast woman dichotomi love apolog look histori tri let go babi jealou pictur like babi jealou girl lighter eye babi jealou ooh know right jealou jealou jealou kind chick chick babi bad bitch fiendin prolli get catfish keep dreamin pull nap shit even askin chick yuh huh chick nah piti averag women want men girl want bwah tell lie buggin pant fire uh stole ya man got freedom chase like know mad even worth none time drag spite trash last let know gon show babi jealou pictur like babi jealou ooh girl lighter eye babi jealou ooh jealou know right lie jealou jealou uh uh jealou kind yeah yeah yeah jealou yeah need ya number ba babi love ya boy lemm show ya babi jealou jealou jealou jealou need ya number jealou jealou ba babi love ya jealou jealou boy lemm show ya jealou babi jealou,baby jealous went beautiful ugly cause insecurity told love take girl timeline make nothing woman dichotomy love baby jealous picture like baby jealous girl lighter eye baby jealous ooh know right jealous jealous haha jealous kind jelly jelly jelly jelly jelly plate sunny side got egg face waist trainer tinier waist help like way food taste woman dichotomy love apology looking history trying let go baby jealous picture like baby jealous girl lighter eye baby jealous ooh know right jealous jealous jealous kind chick chick baby bad bitch fiendin prolly get catfish keep dreamin pull nap shit even askin chick yuh huh chick nah pitiful average woman want men girl want bwahs tell lie buggin pant fire uh stole ya man got freedom chase like know mad even worth none time drag spiteful trash last let know gon show baby jealous picture like baby jealous ooh girl lighter eye baby jealous ooh jealous know right lied jealous jealous uh uh jealous kind yeah yeah yeah jealous yeah need ya number ba baby love ya boy lemme show ya baby jealous jealous jealous jealous need ya number jealous jealous ba baby love ya jealous jealous boy lemme show ya jealous baby jealous
822,closure,Taylor Swift,11245393,3uayvzcbqFydIbgUeC6EJh,long time seeing shape name still spells pain right way went looks like know yes got letter yes better cut deep know ya right bone yes got letter yes better know need closure closure treat like situation needs handled fine spite tears beers candles feel smoothing yes got letter yes bettеr cut deep know ya right bone yes got lеtter yes better know need closure closure closure closure know wrinkle new life staying friends would iron nice guilty guilty reaching across sea put fake oh unnecessary yes got letter yes better cut deep know ya right bone yes got letter yes better know need closure closure closure closure,long time see shape name still spell pain right way went look like know ye got letter ye better cut deep know ya right bone ye got letter ye better know need closur closur treat like situat need handl fine spite tear beer candl feel smooth ye got letter ye bettеr cut deep know ya right bone ye got lеtter ye better know need closur closur closur closur know wrinkl new life stay friend would iron nice guilti guilti reach across sea put fake oh unnecessari ye got letter ye better cut deep know ya right bone ye got letter ye better know need closur closur closur closur,long time seeing shape name still spell pain right way went look like know yes got letter yes better cut deep know ya right bone yes got letter yes better know need closure closure treat like situation need handled fine spite tear beer candle feel smoothing yes got letter yes bettеr cut deep know ya right bone yes got lеtter yes better know need closure closure closure closure know wrinkle new life staying friend would iron nice guilty guilty reaching across sea put fake oh unnecessary yes got letter yes better cut deep know ya right bone yes got letter yes better know need closure closure closure closure
825,Old Me,5 Seconds of Summer,11052314,4POHzEwNTCYaIvqCUp3NnO,shout old everything showed glad listen world trying slow one could control left lovers lonely fuck really got know never night alone anywhere wanna go woke mornin wearin someone else clothes pictures phone people know woke mornin hell make home wondered long could keep wondered ever ever get enough shit never done eh eh would shout old everything showed glad listen world trying slow one could control left lovers lonely fuck really got know eh eh mistakes made made made made whatever price paid paid paid paid shout old everything showed fuck let get know another round go going blow blow look mirror take punches throw constantly reminded compromises people past hard time letting go yeah wondered long could keep wondered ever ever get enough shit never done eh eh would shout old everything showed glad listen world trying slow one could control left lovers lonely fuck really got know eh eh mistakes made made made made whatever price paid paid paid paid shout old everything showed fuck let get know eh eh devil door got knockin knockin knockin side ashes floor walkin walkin walkin outta alive shout old everything showed glad listen world trying slow world trying slow yeah one could control left lovers lonely lonely fuck really got know eh eh mistakes made made made made whatever price paid paid paid paid yeah shout old everything showed yeah old fuck let get know eh eh,shout old everyth show glad listen world tri slow one could control left lover lone fuck realli got know never night alon anywher wanna go woke mornin wearin someon els cloth pictur phone peopl know woke mornin hell make home wonder long could keep wonder ever ever get enough shit never done eh eh would shout old everyth show glad listen world tri slow one could control left lover lone fuck realli got know eh eh mistak made made made made whatev price paid paid paid paid shout old everyth show fuck let get know anoth round go go blow blow look mirror take punch throw constantli remind compromis peopl past hard time let go yeah wonder long could keep wonder ever ever get enough shit never done eh eh would shout old everyth show glad listen world tri slow one could control left lover lone fuck realli got know eh eh mistak made made made made whatev price paid paid paid paid shout old everyth show fuck let get know eh eh devil door got knockin knockin knockin side ash floor walkin walkin walkin outta aliv shout old everyth show glad listen world tri slow world tri slow yeah one could control left lover lone lone fuck realli got know eh eh mistak made made made made whatev price paid paid paid paid yeah shout old everyth show yeah old fuck let get know eh eh,shout old everything showed glad listen world trying slow one could control left lover lonely fuck really got know never night alone anywhere wanna go woke mornin wearin someone else clothes picture phone people know woke mornin hell make home wondered long could keep wondered ever ever get enough shit never done eh eh would shout old everything showed glad listen world trying slow one could control left lover lonely fuck really got know eh eh mistake made made made made whatever price paid paid paid paid shout old everything showed fuck let get know another round go going blow blow look mirror take punch throw constantly reminded compromise people past hard time letting go yeah wondered long could keep wondered ever ever get enough shit never done eh eh would shout old everything showed glad listen world trying slow one could control left lover lonely fuck really got know eh eh mistake made made made made whatever price paid paid paid paid shout old everything showed fuck let get know eh eh devil door got knockin knockin knockin side ash floor walkin walkin walkin outta alive shout old everything showed glad listen world trying slow world trying slow yeah one could control left lover lonely lonely fuck really got know eh eh mistake made made made made whatever price paid paid paid paid yeah shout old everything showed yeah old fuck let get know eh eh
826,Jenny (I Wanna Ruin Our Friendship),Studio Killers,10970185,7lgA34nFXxjqQgyLkPUcLv,jenny darling best friend things know borrow lipstick often using shirt pillow case wanna ruin friendship lovers instead know say cause really dearest friend jenny darling best friend bad things know stealing stuff nothing miss means world wanna ruin friendship lovers instead know say cause really dearest friend wanna ruin friendship know say cause really dearest friend jenny take hand cause friends follow end jenny take hand cannot pretend never like new boyfriends oh love last long forget amigos oh love last long forget amigos forget amigos wanna ruin friendship lovers instead know say cause really dearest friend oh love last long lovers instead oh love last long cause really dearest friend jenny oh love like last lovers instead jenny cause really dearest friend jenny,jenni darl best friend thing know borrow lipstick often use shirt pillow case wanna ruin friendship lover instead know say caus realli dearest friend jenni darl best friend bad thing know steal stuff noth miss mean world wanna ruin friendship lover instead know say caus realli dearest friend wanna ruin friendship know say caus realli dearest friend jenni take hand caus friend follow end jenni take hand cannot pretend never like new boyfriend oh love last long forget amigo oh love last long forget amigo forget amigo wanna ruin friendship lover instead know say caus realli dearest friend oh love last long lover instead oh love last long caus realli dearest friend jenni oh love like last lover instead jenni caus realli dearest friend jenni,jenny darling best friend thing know borrow lipstick often using shirt pillow case wanna ruin friendship lover instead know say cause really dearest friend jenny darling best friend bad thing know stealing stuff nothing miss mean world wanna ruin friendship lover instead know say cause really dearest friend wanna ruin friendship know say cause really dearest friend jenny take hand cause friend follow end jenny take hand cannot pretend never like new boyfriend oh love last long forget amigo oh love last long forget amigo forget amigo wanna ruin friendship lover instead know say cause really dearest friend oh love last long lover instead oh love last long cause really dearest friend jenny oh love like last lover instead jenny cause really dearest friend jenny
828,six thirty,Ariana Grande,10941573,2IKJtXeR5UsaUjZB46fTOK,ah hey yeah know bullshit know driving crazy know love whip stay mad minute come give kisses know delicious know impatient might change mind keep waiting wonder baby gonna stay even one day lose go crazy know shit kinda heavy wanna tell directly boy let know ready mmm know bullshit bullshit act possessive crazy crazy know causе love scared show mе ugly maybe supposed release dopamine wonder baby gonna stay even one day lose go crazy know shit kinda heavy heavy wanna ask directly directly boy let know ready tell gonna six thirty mmm like six thirty mmm like sunsets like sunsets like head chest mmm like six thirty ooh like six thirty six thirty like foot gas skrrt skrrt like six thirty yeah gon bored wanna play video games need friend ride til end enough keep love old stuff still crush oh tell gonna six thirty mmm like six thirty like six thirty like sunsets like sunsets like head chest like head chest like six thirty ooh like six thirty six thirty like foot gas skrrt skrrt like six thirty yeah,ah hey yeah know bullshit know drive crazi know love whip stay mad minut come give kiss know delici know impati might chang mind keep wait wonder babi gonna stay even one day lose go crazi know shit kinda heavi wanna tell directli boy let know readi mmm know bullshit bullshit act possess crazi crazi know causе love scare show mе ugli mayb suppos releas dopamin wonder babi gonna stay even one day lose go crazi know shit kinda heavi heavi wanna ask directli directli boy let know readi tell gonna six thirti mmm like six thirti mmm like sunset like sunset like head chest mmm like six thirti ooh like six thirti six thirti like foot ga skrrt skrrt like six thirti yeah gon bore wanna play video game need friend ride til end enough keep love old stuff still crush oh tell gonna six thirti mmm like six thirti like six thirti like sunset like sunset like head chest like head chest like six thirti ooh like six thirti six thirti like foot ga skrrt skrrt like six thirti yeah,ah hey yeah know bullshit know driving crazy know love whip stay mad minute come give kiss know delicious know impatient might change mind keep waiting wonder baby gonna stay even one day lose go crazy know shit kinda heavy wanna tell directly boy let know ready mmm know bullshit bullshit act possessive crazy crazy know causе love scared show mе ugly maybe supposed release dopamine wonder baby gonna stay even one day lose go crazy know shit kinda heavy heavy wanna ask directly directly boy let know ready tell gonna six thirty mmm like six thirty mmm like sunset like sunset like head chest mmm like six thirty ooh like six thirty six thirty like foot gas skrrt skrrt like six thirty yeah gon bored wanna play video game need friend ride til end enough keep love old stuff still crush oh tell gonna six thirty mmm like six thirty like six thirty like sunset like sunset like head chest like head chest like six thirty ooh like six thirty six thirty like foot gas skrrt skrrt like six thirty yeah
829,Stuck In A Dream (feat. Gunna),"Lil Mosey, Gunna",10860215,7iHHxY2NLlJRAmlAmC4ahQ,oh oh ayy royce right still poppin xans pour lean got stuck dream lean started hittin licks back got ice drippin celine celine flawless came hun hun niggas still drippin fun yeah drippin knew one one still got niggas run yeah run yeah got diamonds chain swang got bands shit changed talkin like want smoke smoke want thing brra got brand new check check put ten neck mmm got new patek yeah fly bitch tec six new fit fifty drop top drop bean tech made wock talk talk never lame shit make top drop smokin gas wood lift last year broke year flooded patek keep fourteen racks seattle attic hit two times niggas oh oh young niggas pull shoot like magic prrt still poppin xans pour lean got stuck dream lean started hittin licks back got ice drippin celine celine flawless came hun hun niggas still drippin fun yeah drippin knew one one still got niggas run yeah run yeah made hood hood still got dawgs run yeah shit comin ton ton started rap shit fun yeah last weekend milan milan niggas done yeah fuck rise sun sun girl got bag full buns yeah hit speed porsche skrrt sport sport pay listen voice voice rich poor gotta make choice choice play ho make moist yeah told call need toy call saucy young nigga soy soy oh oh know play boy yeah still poppin xans pour lean got stuck dream lean started hittin licks back got ice drippin celine celine flawless came hun hun niggas still drippin fun yeah drippin knew one one still got niggas run yeah run yeah ayy royce right,oh oh ayi royc right still poppin xan pour lean got stuck dream lean start hittin lick back got ice drippin celin celin flawless came hun hun nigga still drippin fun yeah drippin knew one one still got nigga run yeah run yeah got diamond chain swang got band shit chang talkin like want smoke smoke want thing brra got brand new check check put ten neck mmm got new patek yeah fli bitch tec six new fit fifti drop top drop bean tech made wock talk talk never lame shit make top drop smokin ga wood lift last year broke year flood patek keep fourteen rack seattl attic hit two time nigga oh oh young nigga pull shoot like magic prrt still poppin xan pour lean got stuck dream lean start hittin lick back got ice drippin celin celin flawless came hun hun nigga still drippin fun yeah drippin knew one one still got nigga run yeah run yeah made hood hood still got dawg run yeah shit comin ton ton start rap shit fun yeah last weekend milan milan nigga done yeah fuck rise sun sun girl got bag full bun yeah hit speed porsch skrrt sport sport pay listen voic voic rich poor gotta make choic choic play ho make moist yeah told call need toy call sauci young nigga soy soy oh oh know play boy yeah still poppin xan pour lean got stuck dream lean start hittin lick back got ice drippin celin celin flawless came hun hun nigga still drippin fun yeah drippin knew one one still got nigga run yeah run yeah ayi royc right,oh oh ayy royce right still poppin xans pour lean got stuck dream lean started hittin lick back got ice drippin celine celine flawless came hun hun nigga still drippin fun yeah drippin knew one one still got nigga run yeah run yeah got diamond chain swang got band shit changed talkin like want smoke smoke want thing brra got brand new check check put ten neck mmm got new patek yeah fly bitch tec six new fit fifty drop top drop bean tech made wock talk talk never lame shit make top drop smokin gas wood lift last year broke year flooded patek keep fourteen rack seattle attic hit two time nigga oh oh young nigga pull shoot like magic prrt still poppin xans pour lean got stuck dream lean started hittin lick back got ice drippin celine celine flawless came hun hun nigga still drippin fun yeah drippin knew one one still got nigga run yeah run yeah made hood hood still got dawgs run yeah shit comin ton ton started rap shit fun yeah last weekend milan milan nigga done yeah fuck rise sun sun girl got bag full bun yeah hit speed porsche skrrt sport sport pay listen voice voice rich poor gotta make choice choice play ho make moist yeah told call need toy call saucy young nigga soy soy oh oh know play boy yeah still poppin xans pour lean got stuck dream lean started hittin lick back got ice drippin celine celine flawless came hun hun nigga still drippin fun yeah drippin knew one one still got nigga run yeah run yeah ayy royce right
830,Premonition - Intro,Eminem,10830400,7ccTcabbJlCJiIqtrSSwBk,yeah guess huh think obvious never gonna see eye eye funny much hate need music murdered got premonition feel end near beauty starts fade joy turned pain hear symphony playin ten thousand violins souls floating away like feathers wind said last album sounded bitter sound like spitter ninety percent hypocrites tryna get rid would get chip shoulder considered one time illest bitch still fly zipper true get richer ever skrilla woulda quit long motherfucking time ago bitch shut fuck go say shit tech ne jigga nobody said shit chainz long shit wonder mad looking plaques count em yeah cool bigger deffer come uh sell like four mil put bad album revival flopped came back scared crap em rolling stone stars get two half outta five laugh loud cause gave bad back day actually made feel bad cause happened james happen shady shit brady people hate love game make go crazy bout go played rotation every radio station said lyrically amazing nothing say put revival something say said hated awake lose rage tame get back say angry need get dre beats hook tay keith fans keep pulling one way haters pull another got hooks swae lee bout pick weights lift til tattoo hailie face stretches said whiner sound like baby dish take take dish back get bent shape shit almost comical wait meant disrespect dissin tech shot chainz jay probably feel way lately instead us credited longevity able keep long level get told never bitch half good still twice good ever way ahead alphabetically cause diss coming like letter killing everything play tune eulogy funeral prepare die music murdered,yeah guess huh think obviou never gonna see eye eye funni much hate need music murder got premonit feel end near beauti start fade joy turn pain hear symphoni playin ten thousand violin soul float away like feather wind said last album sound bitter sound like spitter nineti percent hypocrit tryna get rid would get chip shoulder consid one time illest bitch still fli zipper true get richer ever skrilla woulda quit long motherfuck time ago bitch shut fuck go say shit tech ne jigga nobodi said shit chainz long shit wonder mad look plaqu count em yeah cool bigger deffer come uh sell like four mil put bad album reviv flop came back scare crap em roll stone star get two half outta five laugh loud caus gave bad back day actual made feel bad caus happen jame happen shadi shit bradi peopl hate love game make go crazi bout go play rotat everi radio station said lyric amaz noth say put reviv someth say said hate awak lose rage tame get back say angri need get dre beat hook tay keith fan keep pull one way hater pull anoth got hook swae lee bout pick weight lift til tattoo haili face stretch said whiner sound like babi dish take take dish back get bent shape shit almost comic wait meant disrespect dissin tech shot chainz jay probabl feel way late instead us credit longev abl keep long level get told never bitch half good still twice good ever way ahead alphabet caus diss come like letter kill everyth play tune eulog funer prepar die music murder,yeah guess huh think obvious never gonna see eye eye funny much hate need music murdered got premonition feel end near beauty start fade joy turned pain hear symphony playin ten thousand violin soul floating away like feather wind said last album sounded bitter sound like spitter ninety percent hypocrite tryna get rid would get chip shoulder considered one time illest bitch still fly zipper true get richer ever skrilla woulda quit long motherfucking time ago bitch shut fuck go say shit tech ne jigga nobody said shit chainz long shit wonder mad looking plaque count em yeah cool bigger deffer come uh sell like four mil put bad album revival flopped came back scared crap em rolling stone star get two half outta five laugh loud cause gave bad back day actually made feel bad cause happened james happen shady shit brady people hate love game make go crazy bout go played rotation every radio station said lyrically amazing nothing say put revival something say said hated awake lose rage tame get back say angry need get dre beat hook tay keith fan keep pulling one way hater pull another got hook swae lee bout pick weight lift til tattoo hailie face stretch said whiner sound like baby dish take take dish back get bent shape shit almost comical wait meant disrespect dissin tech shot chainz jay probably feel way lately instead u credited longevity able keep long level get told never bitch half good still twice good ever way ahead alphabetically cause dis coming like letter killing everything play tune eulogy funeral prepare die music murdered
832,Kings & Queens,Ava Max,10741131,7a53HqqArd4b9NF4XAmlbI,kings queens throne would pop champagne raise toast queens fighting alone baby dancing live without wanna nah nah nah think funny honey run show feel body shake much take show real queen behaves oh damsel distress need save start breathing fire tame might think weak without sword one bigger kings queens throne would pop champagne raise toast queens fighting alone baby dancing disobey baby head gonna change make world forget oh damsel distress need save start breathing fire tame might think weak without sword stronger ever kings queens throne would pop champagne raise toast queens fighting alone baby dancing chess king move one space time queens free go wherever like get close get royalty high breathe feel alive kings queens throne would pop champagne raise toast queens fighting alone baby dancing oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh,king queen throne would pop champagn rais toast queen fight alon babi danc live without wanna nah nah nah think funni honey run show feel bodi shake much take show real queen behav oh damsel distress need save start breath fire tame might think weak without sword one bigger king queen throne would pop champagn rais toast queen fight alon babi danc disobey babi head gonna chang make world forget oh damsel distress need save start breath fire tame might think weak without sword stronger ever king queen throne would pop champagn rais toast queen fight alon babi danc chess king move one space time queen free go wherev like get close get royalti high breath feel aliv king queen throne would pop champagn rais toast queen fight alon babi danc oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh,king queen throne would pop champagne raise toast queen fighting alone baby dancing live without wanna nah nah nah think funny honey run show feel body shake much take show real queen behaves oh damsel distress need save start breathing fire tame might think weak without sword one bigger king queen throne would pop champagne raise toast queen fighting alone baby dancing disobey baby head gonna change make world forget oh damsel distress need save start breathing fire tame might think weak without sword stronger ever king queen throne would pop champagne raise toast queen fighting alone baby dancing chess king move one space time queen free go wherever like get close get royalty high breathe feel alive king queen throne would pop champagne raise toast queen fighting alone baby dancing oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh
835,Shotta Flow 5,NLE Choppa,10681320,1orjH4IkSH9VrWmRCToKV8,know fuck goin nle motherfuckin choppa top shotta hear stand top shit doin shit ayy go get go whip pack like ike tina copped bimmer bimmer used ride steamers steamer hot jalapenos bitch sellin arenas sellin em say entertain us entertain try tame us bet leave stained ayy whole lotta sticks house gun show bullets get wet like motherfuckin poncho think none niggas want gun smoke second guess shit gon blow pussy whole lotta shots come drac chop nigga put lake brrt shiesty young nigga call snake ayy fuck dreek shoot em face send hit five dead six six got shot seven times eighth shot missed nine shots clip could sworn ten fuck eleven need trophy best sin niggas straight lesbians fuck dead homie say come back life dead try fight gon fight life bitch swing swing pipe cherishin ayy take life straitjacket music belong psych felonies felonies keep sellin yeah yeah recipe deadly see drippin like relish ayy ayy shoot head shoulda hard hat ayy finish beef soon start ayy bitch shoot first fuck would spark back really thug let see heart ayy say catch body lil nigga catchin tell run really finessin ayy give brick gon sell shit ayy get jam gon start tellin shit smoke cause bitch inhalin like army got artillery free dawgs sincerely nother opp died nigga like seriously damn another one nigga shot killed brother damn might well get mother say like drills love em brother like somebody tell trouble paid much motherfuckin guns scuffle gangster young nigga feel like gucci gucci fucked hard left blood coochie made said ooh put thumb booty damned dumb ass ho pooted murder lil nigga kill night died idea told niggas slide make sure live lil secret keep concealed metal mac bet attack hundred shots gat get back thought lyin shit fact got shot spine watchin back say like drills love em fuck talkin bout haha strait straitjacket music belong psych fuck nigga nigga fuck nigga mean say like drills love em know sayin haha strait strait straitjacket music belong psych straitjacket music belong psych nle top shotta bitch fuck talkin bout,know fuck goin nle motherfuckin choppa top shotta hear stand top shit doin shit ayi go get go whip pack like ike tina cop bimmer bimmer use ride steamer steamer hot jalapeno bitch sellin arena sellin em say entertain us entertain tri tame us bet leav stain ayi whole lotta stick hous gun show bullet get wet like motherfuckin poncho think none nigga want gun smoke second guess shit gon blow pussi whole lotta shot come drac chop nigga put lake brrt shiesti young nigga call snake ayi fuck dreek shoot em face send hit five dead six six got shot seven time eighth shot miss nine shot clip could sworn ten fuck eleven need trophi best sin nigga straight lesbian fuck dead homi say come back life dead tri fight gon fight life bitch swing swing pipe cherishin ayi take life straitjacket music belong psych feloni feloni keep sellin yeah yeah recip deadli see drippin like relish ayi ayi shoot head shoulda hard hat ayi finish beef soon start ayi bitch shoot first fuck would spark back realli thug let see heart ayi say catch bodi lil nigga catchin tell run realli finessin ayi give brick gon sell shit ayi get jam gon start tellin shit smoke caus bitch inhalin like armi got artilleri free dawg sincer nother opp die nigga like serious damn anoth one nigga shot kill brother damn might well get mother say like drill love em brother like somebodi tell troubl paid much motherfuckin gun scuffl gangster young nigga feel like gucci gucci fuck hard left blood coochi made said ooh put thumb booti damn dumb ass ho poot murder lil nigga kill night die idea told nigga slide make sure live lil secret keep conceal metal mac bet attack hundr shot gat get back thought lyin shit fact got shot spine watchin back say like drill love em fuck talkin bout haha strait straitjacket music belong psych fuck nigga nigga fuck nigga mean say like drill love em know sayin haha strait strait straitjacket music belong psych straitjacket music belong psych nle top shotta bitch fuck talkin bout,know fuck goin nle motherfuckin choppa top shotta hear stand top shit doin shit ayy go get go whip pack like ike tina copped bimmer bimmer used ride steamer steamer hot jalapeno bitch sellin arena sellin em say entertain u entertain try tame u bet leave stained ayy whole lotta stick house gun show bullet get wet like motherfuckin poncho think none nigga want gun smoke second guess shit gon blow pussy whole lotta shot come drac chop nigga put lake brrt shiesty young nigga call snake ayy fuck dreek shoot em face send hit five dead six six got shot seven time eighth shot missed nine shot clip could sworn ten fuck eleven need trophy best sin nigga straight lesbian fuck dead homie say come back life dead try fight gon fight life bitch swing swing pipe cherishin ayy take life straitjacket music belong psych felony felony keep sellin yeah yeah recipe deadly see drippin like relish ayy ayy shoot head shoulda hard hat ayy finish beef soon start ayy bitch shoot first fuck would spark back really thug let see heart ayy say catch body lil nigga catchin tell run really finessin ayy give brick gon sell shit ayy get jam gon start tellin shit smoke cause bitch inhalin like army got artillery free dawgs sincerely nother opp died nigga like seriously damn another one nigga shot killed brother damn might well get mother say like drill love em brother like somebody tell trouble paid much motherfuckin gun scuffle gangster young nigga feel like gucci gucci fucked hard left blood coochie made said ooh put thumb booty damned dumb as ho pooted murder lil nigga kill night died idea told nigga slide make sure live lil secret keep concealed metal mac bet attack hundred shot gat get back thought lyin shit fact got shot spine watchin back say like drill love em fuck talkin bout haha strait straitjacket music belong psych fuck nigga nigga fuck nigga mean say like drill love em know sayin haha strait strait straitjacket music belong psych straitjacket music belong psych nle top shotta bitch fuck talkin bout
836,Stunnin' (feat. Harm Franklin),"Curtis Waters, Harm Franklin",10678057,2JSmxLqt8h7ZpJJkfuLJvK,good job curtis yeah yeah damn curtis waters boy decz canada ice ice neck countin check ice ice neck countin check ice neck incoming coming pretty boy stunning stunning super speed sonic running super super super speed sonic running call big papa sonnin sonnin supply dick want want bad boy mclovin bad boy mclovin yeah hey good pussy sound like pasta got young dick call pastor give good brain master little einstein bitch blast go slow go faster bust quick bastard young bollywood get gassed get rich quick big bags yeah cashed ice neck incoming coming pretty boy stunning stunning super speed sonic running super super super speed sonic running call big papa sonnin sonnin supply dick want want bad boy mclovin ayy bad boy mclovin ayy bad boy like puffy suckin neck like buffy british bird go duppy fall asleep pussy like cubby woo pimp pimp woo mercedes drip cls woo gassin convinced got peach princess yeah woah used hot boy straight gorgeous woah wanna see gon book appointments woah baby call stone cold cause stunnin yeah woah smell like fresh cookies oven mixed money ice neck incoming coming pretty boy stunning stunning super speed sonic running super super super speed sonic running call big papa sonnin sonnin supply dick want want bad boy mclovin ayy bad boy mclovin huh,good job curti yeah yeah damn curti water boy decz canada ice ice neck countin check ice ice neck countin check ice neck incom come pretti boy stun stun super speed sonic run super super super speed sonic run call big papa sonnin sonnin suppli dick want want bad boy mclovin bad boy mclovin yeah hey good pussi sound like pasta got young dick call pastor give good brain master littl einstein bitch blast go slow go faster bust quick bastard young bollywood get gass get rich quick big bag yeah cash ice neck incom come pretti boy stun stun super speed sonic run super super super speed sonic run call big papa sonnin sonnin suppli dick want want bad boy mclovin ayi bad boy mclovin ayi bad boy like puffi suckin neck like buffi british bird go duppi fall asleep pussi like cubbi woo pimp pimp woo merced drip cl woo gassin convinc got peach princess yeah woah use hot boy straight gorgeou woah wanna see gon book appoint woah babi call stone cold caus stunnin yeah woah smell like fresh cooki oven mix money ice neck incom come pretti boy stun stun super speed sonic run super super super speed sonic run call big papa sonnin sonnin suppli dick want want bad boy mclovin ayi bad boy mclovin huh,good job curtis yeah yeah damn curtis water boy decz canada ice ice neck countin check ice ice neck countin check ice neck incoming coming pretty boy stunning stunning super speed sonic running super super super speed sonic running call big papa sonnin sonnin supply dick want want bad boy mclovin bad boy mclovin yeah hey good pussy sound like pasta got young dick call pastor give good brain master little einstein bitch blast go slow go faster bust quick bastard young bollywood get gassed get rich quick big bag yeah cashed ice neck incoming coming pretty boy stunning stunning super speed sonic running super super super speed sonic running call big papa sonnin sonnin supply dick want want bad boy mclovin ayy bad boy mclovin ayy bad boy like puffy suckin neck like buffy british bird go duppy fall asleep pussy like cubby woo pimp pimp woo mercedes drip cl woo gassin convinced got peach princess yeah woah used hot boy straight gorgeous woah wanna see gon book appointment woah baby call stone cold cause stunnin yeah woah smell like fresh cooky oven mixed money ice neck incoming coming pretty boy stunning stunning super speed sonic running super super super speed sonic running call big papa sonnin sonnin supply dick want want bad boy mclovin ayy bad boy mclovin huh
