,track_name,artist,streams,uid,cleaned_lyrics,stemmed_lyrics,lemmatized_lyrics
560,Used To Love (with Dean Lewis),"Martin Garrix, Dean Lewis",30169252,7pWK1kMgHy5lNNiIfuRbkP,walking door old lonely place used feel like us remembering thing made feel like worth love used hold hands dance alone springsteen playing loud danced dark till felt like home home anywhere never left behind give moment need little time could would made things right go back way used love never apart still running blood go back way used love go back way used love go back way used talking night laying side always heal scars dawn best try find sleep still keep used hold hands dance alone springsteen playing loud danced dark till felt like home home anywhere never left behind give moment need little time could would made things right go back way used love never apart still running blood go back way used love go back way used escape still head running running emptiness escape still head running running emptiness escape still head running running emptiness escape still head running running emptiness go back way used love,walk door old lone place use feel like us rememb thing made feel like worth love use hold hand danc alon springsteen play loud danc dark till felt like home home anywher never left behind give moment need littl time could would made thing right go back way use love never apart still run blood go back way use love go back way use love go back way use talk night lay side alway heal scar dawn best tri find sleep still keep use hold hand danc alon springsteen play loud danc dark till felt like home home anywher never left behind give moment need littl time could would made thing right go back way use love never apart still run blood go back way use love go back way use escap still head run run empti escap still head run run empti escap still head run run empti escap still head run run empti go back way use love,walking door old lonely place used feel like u remembering thing made feel like worth love used hold hand dance alone springsteen playing loud danced dark till felt like home home anywhere never left behind give moment need little time could would made thing right go back way used love never apart still running blood go back way used love go back way used love go back way used talking night laying side always heal scar dawn best try find sleep still keep used hold hand dance alone springsteen playing loud danced dark till felt like home home anywhere never left behind give moment need little time could would made thing right go back way used love never apart still running blood go back way used love go back way used escape still head running running emptiness escape still head running running emptiness escape still head running running emptiness escape still head running running emptiness go back way used love
561,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",30169187,2pXpURmn6zC5ZYDMms6fwa,beginning look lot like christmas everywhere go take look five ten glistening candy canes silver lanes aglow beginning look lot like christmas toys every store prettiest sight see holly front door pair hop long boots pistol shoots wish barney ben dolls talk go walk hope janice jen mom dad hardly wait school start beginning look lot like christmas everywhere go tree grand hotel one park well sturdy kind mind snow beginning look lot like christmas soon bells start thing make ring carol sing right within heart pair hop long boots pistol shoots wish barney ben dolls talk go walk hope janice jen mom dad hardly wait school start ha ha ha ha ha ha ha ha ha ha ha ha ha ha beginning look lot like christmas soon bells start thing make ring carol sing right within heartembed,begin look lot like christma everywher go take look five ten glisten candi cane silver lane aglow begin look lot like christma toy everi store prettiest sight see holli front door pair hop long boot pistol shoot wish barney ben doll talk go walk hope janic jen mom dad hardli wait school start begin look lot like christma everywher go tree grand hotel one park well sturdi kind mind snow begin look lot like christma soon bell start thing make ring carol sing right within heart pair hop long boot pistol shoot wish barney ben doll talk go walk hope janic jen mom dad hardli wait school start ha ha ha ha ha ha ha ha ha ha ha ha ha ha begin look lot like christma soon bell start thing make ring carol sing right within heartemb,beginning look lot like christmas everywhere go take look five ten glistening candy cane silver lane aglow beginning look lot like christmas toy every store prettiest sight see holly front door pair hop long boot pistol shoot wish barney ben doll talk go walk hope janice jen mom dad hardly wait school start beginning look lot like christmas everywhere go tree grand hotel one park well sturdy kind mind snow beginning look lot like christmas soon bell start thing make ring carol sing right within heart pair hop long boot pistol shoot wish barney ben doll talk go walk hope janice jen mom dad hardly wait school start ha ha ha ha ha ha ha ha ha ha ha ha ha ha beginning look lot like christmas soon bell start thing make ring carol sing right within heartembed
562,Fairytale of New York (feat. Kirsty MacColl),"The Pogues, Kirsty MacColl",30103466,3VTNVsTTu05dmTsVFrmGpK,christmas eve babe drunk tank old man said see another one sang song rare old mountain dew turned face away dreamed got lucky one came eighteen one got feeling year happy christmas love baby see better time dreams come true got cars big bars got rivers gold wind goes right place old first took hand cold christmas eve promised broadway waiting handsome pretty queen new york city band finished playing howled sinatra swinging drunks singing kissed corner danced night boys nypd choir singing galway bay bells ringing christmas day bum punk old slut junk lying almost dead drip bed scumbag maggot cheap lousy faggot happy christmas arse pray god last boys nypd choir still singing galway bay bells ringing christmas day could someone well could anyone took dreams first found kept babe put make alone built dreams around boys nypd choir still singing galway bay bells ringing christmas day,christma eve babe drunk tank old man said see anoth one sang song rare old mountain dew turn face away dream got lucki one came eighteen one got feel year happi christma love babi see better time dream come true got car big bar got river gold wind goe right place old first took hand cold christma eve promis broadway wait handsom pretti queen new york citi band finish play howl sinatra swing drunk sing kiss corner danc night boy nypd choir sing galway bay bell ring christma day bum punk old slut junk lie almost dead drip bed scumbag maggot cheap lousi faggot happi christma ars pray god last boy nypd choir still sing galway bay bell ring christma day could someon well could anyon took dream first found kept babe put make alon built dream around boy nypd choir still sing galway bay bell ring christma day,christmas eve babe drunk tank old man said see another one sang song rare old mountain dew turned face away dreamed got lucky one came eighteen one got feeling year happy christmas love baby see better time dream come true got car big bar got river gold wind go right place old first took hand cold christmas eve promised broadway waiting handsome pretty queen new york city band finished playing howled sinatra swinging drunk singing kissed corner danced night boy nypd choir singing galway bay bell ringing christmas day bum punk old slut junk lying almost dead drip bed scumbag maggot cheap lousy faggot happy christmas arse pray god last boy nypd choir still singing galway bay bell ringing christmas day could someone well could anyone took dream first found kept babe put make alone built dream around boy nypd choir still singing galway bay bell ringing christmas day
564,Woman Like Me (feat. Nicki Minaj),"Little Mix, Nicki Minaj",30029686,222B3aljXx6fFwKmFjuBED,always say feeling born without zip mouth sometimes even mean takes little figure like coffee two sugars high heels jewellery dripping drink get fired hey hey hey insecure working many things could get rid give made mistakes regret nightly broke couple hearts wear sleeve mama always said girl trouble wonder could fall woman like every time touch boy make feel weak tell shy think sweet spending every night covers still wonder could fall woman like woman woman like like woman like la la la woman like like woman like woman la la la woman like like woman like la la la woman like like woman like baby mine weekend get takeaway sit couch could go evening hopefully end kissing mouth ayy ayy got blue jeans rip hair fingers love turn yonce little bit love drunk middle get favorite song made mistakes regret nightly broke couple hearts wear sleeve mama always said girl trouble wonder could fall woman like every time touch boy make feel weak tell shy think sweet spending every night covers still wonder could fall woman like woman woman like like woman like la la la woman like like woman like woman la la la woman like like woman like la la la woman like like woman like yo woman like yes woman like oh soon brush could tell like oh know mandem try swipe kyuh knotted could afford ice hh rhrr tell em bad trini bitch inna area uh bad bitches merrier mon baddies left right little scarier uh rude boy tell handle derriere da derriere rhrr uh million getting billy greatest time cause chameleon switch every era really bomb bitches really wanna nicki really mom uh apple cut cheque want money seven go grip tec leave bloody queen little mix skated em sorry daddy indian swish curry mhm woman like like woman like la la la woman like like woman like made mistakes regret nightly woman like like woman like broke couple hearts wear sleeve la la la woman like like woman like mama always said girl trouble la la la woman like like woman like wonder could fall woman like like woman like yeah la la la woman like like woman like every time touch boy make feel weak la la la woman like like woman like tell shy think sweet la la la woman like like woman like spending every night covers la la la woman like like woman like still wonder could fall woman like woman like woman like like woman like na na na na na woman like like la la la woman like like woman like oh woman like la la la woman like like woman like uh na na na na na la la la woman like like woman like said woman like young money rrrrrrr,alway say feel born without zip mouth sometim even mean take littl figur like coffe two sugar high heel jewelleri drip drink get fire hey hey hey insecur work mani thing could get rid give made mistak regret nightli broke coupl heart wear sleev mama alway said girl troubl wonder could fall woman like everi time touch boy make feel weak tell shi think sweet spend everi night cover still wonder could fall woman like woman woman like like woman like la la la woman like like woman like woman la la la woman like like woman like la la la woman like like woman like babi mine weekend get takeaway sit couch could go even hope end kiss mouth ayi ayi got blue jean rip hair finger love turn yonc littl bit love drunk middl get favorit song made mistak regret nightli broke coupl heart wear sleev mama alway said girl troubl wonder could fall woman like everi time touch boy make feel weak tell shi think sweet spend everi night cover still wonder could fall woman like woman woman like like woman like la la la woman like like woman like woman la la la woman like like woman like la la la woman like like woman like yo woman like ye woman like oh soon brush could tell like oh know mandem tri swipe kyuh knot could afford ice hh rhrr tell em bad trini bitch inna area uh bad bitch merrier mon baddi left right littl scarier uh rude boy tell handl derrier da derrier rhrr uh million get billi greatest time caus chameleon switch everi era realli bomb bitch realli wanna nicki realli mom uh appl cut chequ want money seven go grip tec leav bloodi queen littl mix skate em sorri daddi indian swish curri mhm woman like like woman like la la la woman like like woman like made mistak regret nightli woman like like woman like broke coupl heart wear sleev la la la woman like like woman like mama alway said girl troubl la la la woman like like woman like wonder could fall woman like like woman like yeah la la la woman like like woman like everi time touch boy make feel weak la la la woman like like woman like tell shi think sweet la la la woman like like woman like spend everi night cover la la la woman like like woman like still wonder could fall woman like woman like woman like like woman like na na na na na woman like like la la la woman like like woman like oh woman like la la la woman like like woman like uh na na na na na la la la woman like like woman like said woman like young money rrrrrrr,always say feeling born without zip mouth sometimes even mean take little figure like coffee two sugar high heel jewellery dripping drink get fired hey hey hey insecure working many thing could get rid give made mistake regret nightly broke couple heart wear sleeve mama always said girl trouble wonder could fall woman like every time touch boy make feel weak tell shy think sweet spending every night cover still wonder could fall woman like woman woman like like woman like la la la woman like like woman like woman la la la woman like like woman like la la la woman like like woman like baby mine weekend get takeaway sit couch could go evening hopefully end kissing mouth ayy ayy got blue jean rip hair finger love turn yonce little bit love drunk middle get favorite song made mistake regret nightly broke couple heart wear sleeve mama always said girl trouble wonder could fall woman like every time touch boy make feel weak tell shy think sweet spending every night cover still wonder could fall woman like woman woman like like woman like la la la woman like like woman like woman la la la woman like like woman like la la la woman like like woman like yo woman like yes woman like oh soon brush could tell like oh know mandem try swipe kyuh knotted could afford ice hh rhrr tell em bad trini bitch inna area uh bad bitch merrier mon baddie left right little scarier uh rude boy tell handle derriere da derriere rhrr uh million getting billy greatest time cause chameleon switch every era really bomb bitch really wanna nicki really mom uh apple cut cheque want money seven go grip tec leave bloody queen little mix skated em sorry daddy indian swish curry mhm woman like like woman like la la la woman like like woman like made mistake regret nightly woman like like woman like broke couple heart wear sleeve la la la woman like like woman like mama always said girl trouble la la la woman like like woman like wonder could fall woman like like woman like yeah la la la woman like like woman like every time touch boy make feel weak la la la woman like like woman like tell shy think sweet la la la woman like like woman like spending every night cover la la la woman like like woman like still wonder could fall woman like woman like woman like like woman like na na na na na woman like like la la la woman like like woman like oh woman like la la la woman like like woman like uh na na na na na la la la woman like like woman like said woman like young money rrrrrrr
565,"fuck, i'm lonely (with Anne-Marie)","Lauv, Anne-Marie",29948730,4wopYJ5wpYOM6ogm2Jugnw,call one time two time three time wait fingers hair mind know minute since walked right door still think time know know gonna make know know got sayin fuck lonely lonely lonely fuck come hold come hold come hold go go oh fuck lonely lonely lonely lonely yeah still watch shows showed still drink wine days tastes bitter sweet hmm friends way drunk save phone sorry say things mean know know gonna make know know got sayin fuck lonely lonely lonely fuck come hold come hold come hold go go oh yeah fuck lonely lonely lonely lonely miss nights would come spent night tryna get closer june october want want get miss nights would come spent night tryna get closer june october want want get oh mmm mmm get mmm mmm oh fuck lonely lonely lonely fuck come hold ah come hold come hold haha go go oh fuck lonely lonely lonely lonely miss nights would come yeah spent night tryna get closer lonely lonely june october want want get lonely lonely miss nights would come spent night tryna get closer ooh lonely lonely june october yeah want want get mmm mmm,call one time two time three time wait finger hair mind know minut sinc walk right door still think time know know gonna make know know got sayin fuck lone lone lone fuck come hold come hold come hold go go oh fuck lone lone lone lone yeah still watch show show still drink wine day tast bitter sweet hmm friend way drunk save phone sorri say thing mean know know gonna make know know got sayin fuck lone lone lone fuck come hold come hold come hold go go oh yeah fuck lone lone lone lone miss night would come spent night tryna get closer june octob want want get miss night would come spent night tryna get closer june octob want want get oh mmm mmm get mmm mmm oh fuck lone lone lone fuck come hold ah come hold come hold haha go go oh fuck lone lone lone lone miss night would come yeah spent night tryna get closer lone lone june octob want want get lone lone miss night would come spent night tryna get closer ooh lone lone june octob yeah want want get mmm mmm,call one time two time three time wait finger hair mind know minute since walked right door still think time know know gonna make know know got sayin fuck lonely lonely lonely fuck come hold come hold come hold go go oh fuck lonely lonely lonely lonely yeah still watch show showed still drink wine day taste bitter sweet hmm friend way drunk save phone sorry say thing mean know know gonna make know know got sayin fuck lonely lonely lonely fuck come hold come hold come hold go go oh yeah fuck lonely lonely lonely lonely miss night would come spent night tryna get closer june october want want get miss night would come spent night tryna get closer june october want want get oh mmm mmm get mmm mmm oh fuck lonely lonely lonely fuck come hold ah come hold come hold haha go go oh fuck lonely lonely lonely lonely miss night would come yeah spent night tryna get closer lonely lonely june october want want get lonely lonely miss night would come spent night tryna get closer ooh lonely lonely june october yeah want want get mmm mmm
566,Power is Power (feat. The Weeknd & Travis Scott),"SZA, The Weeknd, Travis Scott, Game of Thrones",29772405,4cbdPT6uaBOgOQe3fLMofl,born ice snow winter wolves dark alone wildest night became one know mine silence comes heavy crown weak knife heart slow cause power power fire never goes rise scars nothing hurts cause power power watch burn coldest war know cause bled yeah know let stay know way take place put away die lookin face ever know trust feelings emptiness love could kill god bless knife heart slow slow cause power power cause power power fire never goes rise scars nothing hurts nothing hurts cause power power cause power power watch burn breathe feel air breathe yeah air air breathe hotter monster crown swamped high water keep head might drown world way colder day count around waitin gon come around took drag bust gate lil baby slay wore flag put face nobody safe lift mask gon see erase took lot took back yeah danger mind knife dagger bullet fore yeah know go right straight yeah heavy crown never queen oh yeah knife heart slow slow cause power power cause power power fire never goes oh rise scars yeah nothing hurts nothing hurts cause power power cause power power watch burn ooh yeah yeah watch burn,born ice snow winter wolv dark alon wildest night becam one know mine silenc come heavi crown weak knife heart slow caus power power fire never goe rise scar noth hurt caus power power watch burn coldest war know caus bled yeah know let stay know way take place put away die lookin face ever know trust feel empti love could kill god bless knife heart slow slow caus power power caus power power fire never goe rise scar noth hurt noth hurt caus power power caus power power watch burn breath feel air breath yeah air air breath hotter monster crown swamp high water keep head might drown world way colder day count around waitin gon come around took drag bust gate lil babi slay wore flag put face nobodi safe lift mask gon see eras took lot took back yeah danger mind knife dagger bullet fore yeah know go right straight yeah heavi crown never queen oh yeah knife heart slow slow caus power power caus power power fire never goe oh rise scar yeah noth hurt noth hurt caus power power caus power power watch burn ooh yeah yeah watch burn,born ice snow winter wolf dark alone wildest night became one know mine silence come heavy crown weak knife heart slow cause power power fire never go rise scar nothing hurt cause power power watch burn coldest war know cause bled yeah know let stay know way take place put away die lookin face ever know trust feeling emptiness love could kill god bless knife heart slow slow cause power power cause power power fire never go rise scar nothing hurt nothing hurt cause power power cause power power watch burn breathe feel air breathe yeah air air breathe hotter monster crown swamped high water keep head might drown world way colder day count around waitin gon come around took drag bust gate lil baby slay wore flag put face nobody safe lift mask gon see erase took lot took back yeah danger mind knife dagger bullet fore yeah know go right straight yeah heavy crown never queen oh yeah knife heart slow slow cause power power cause power power fire never go oh rise scar yeah nothing hurt nothing hurt cause power power cause power power watch burn ooh yeah yeah watch burn
567,Not Ok,"Kygo, Chelsea Cutler",29733764,6aoGtdWXBkYQ2O2wnyIz2x,seven months two weeks seven days since left counting anyway thing changed distance new york la seven months two weeks seven days since easily replaced strange recognize face tell make feel kills know sleeping place midnight wasted wasted wasted believe calling know might crazy crazy crazy believe calling say okay called say ooh okay oh called say ooh okay okay medicate whiskey cheap wine stop train wreck mind friends say heal time truth give peace mind midnight wasted wasted wasted believe calling know might crazy crazy crazy believe calling say okay called say ooh okay oh called say ooh okay okay okay okay ooh called say oh called say ooh okay,seven month two week seven day sinc left count anyway thing chang distanc new york la seven month two week seven day sinc easili replac strang recogn face tell make feel kill know sleep place midnight wast wast wast believ call know might crazi crazi crazi believ call say okay call say ooh okay oh call say ooh okay okay medic whiskey cheap wine stop train wreck mind friend say heal time truth give peac mind midnight wast wast wast believ call know might crazi crazi crazi believ call say okay call say ooh okay oh call say ooh okay okay okay okay ooh call say oh call say ooh okay,seven month two week seven day since left counting anyway thing changed distance new york la seven month two week seven day since easily replaced strange recognize face tell make feel kill know sleeping place midnight wasted wasted wasted believe calling know might crazy crazy crazy believe calling say okay called say ooh okay oh called say ooh okay okay medicate whiskey cheap wine stop train wreck mind friend say heal time truth give peace mind midnight wasted wasted wasted believe calling know might crazy crazy crazy believe calling say okay called say ooh okay oh called say ooh okay okay okay okay ooh called say oh called say ooh okay
568,Shameless,Camila Cabello,29685108,3UYiU57SMiAS5LqolhHJw1,speak try secret longest time run oh hide running longest time many mornings woke confused dreams anything want emotions naked taking mind right shameless screamin lungs ya afraid face need want need want show shameless write neck ya erase need want need want oh uh uh wanna oh uh uh wanna oh uh uh wanna oh uh uh wanna real want still kisses history go back long time uh tired loving somebody mine many mornings woke confused dreams anything want emotions naked taking mind mind right shameless screamin lungs ya afraid face need want need want show shameless write neck ya erase need want need want oh uh uh wanna oh uh uh wanna oh uh uh wanna oh uh uh wanna distance inches us want give want give oh weakness tension us wanna give care forgiven right shameless screamin lungs ya afraid face need want need want show shameless write neck ya erase need want need want oh uh uh wanna oh uh uh wanna oh uh uh wanna oh uh uh wanna,speak tri secret longest time run oh hide run longest time mani morn woke confus dream anyth want emot nake take mind right shameless screamin lung ya afraid face need want need want show shameless write neck ya eras need want need want oh uh uh wanna oh uh uh wanna oh uh uh wanna oh uh uh wanna real want still kiss histori go back long time uh tire love somebodi mine mani morn woke confus dream anyth want emot nake take mind mind right shameless screamin lung ya afraid face need want need want show shameless write neck ya eras need want need want oh uh uh wanna oh uh uh wanna oh uh uh wanna oh uh uh wanna distanc inch us want give want give oh weak tension us wanna give care forgiven right shameless screamin lung ya afraid face need want need want show shameless write neck ya eras need want need want oh uh uh wanna oh uh uh wanna oh uh uh wanna oh uh uh wanna,speak try secret longest time run oh hide running longest time many morning woke confused dream anything want emotion naked taking mind right shameless screamin lung ya afraid face need want need want show shameless write neck ya erase need want need want oh uh uh wanna oh uh uh wanna oh uh uh wanna oh uh uh wanna real want still kiss history go back long time uh tired loving somebody mine many morning woke confused dream anything want emotion naked taking mind mind right shameless screamin lung ya afraid face need want need want show shameless write neck ya erase need want need want oh uh uh wanna oh uh uh wanna oh uh uh wanna oh uh uh wanna distance inch u want give want give oh weakness tension u wanna give care forgiven right shameless screamin lung ya afraid face need want need want show shameless write neck ya erase need want need want oh uh uh wanna oh uh uh wanna oh uh uh wanna oh uh uh wanna
569,Make No Sense,YoungBoy Never Broke Again,29565841,6klLvorLoo1sxvZcjJIY8I,buddah bless beat feel like gucci mane diamonds dancing fucking neck cost like four bricks way toting strap make sense million dollar nigga posted bricks uh make sense yeah make sense uh make sense goddamn make sense yeah uh make sense nah uh make sense youngboy make sense nah make sense slime could hit could whip could bag could stash could trap like motherfucker know bitch bought another burner burner whip hard got ike meech got tina turner whippin hard make sense alright bitch put cut much got shit make em tweak like damn front trap much world know shit sweet close see em hatin like damn know get money still gon one slay em like nigga uh nigga nigga bitch nigga baow jewelry fuck jury feel like gucci mane diamonds dancing fucking neck cost like four bricks way toting strap make sense million dollar nigga posted bricks uh make sense yeah make sense uh make sense goddamn make sense yeah uh make sense nah uh make sense youngboy make sense nah make sense slime ktrey bob bitch notice tell niggas say fuck em hoes shit want cash never love em stupid bitch flash beat nigga ass fifty ball need clique tv could tell youngin hit cutter motherfuck nigga bar real nigga blessed bar say yeah eah play shoot face northside bullets flying back back bitch ride convicted issue slide slide die today bitch say four pussy niggas died fore died slime feel like gucci mane diamonds dancing fucking neck cost like four bricks way toting strap make sense million dollar nigga posted bricks uh make sense yeah make sense uh make sense goddamn make sense yeah uh make sense nah uh make sense youngboy make sense nah make sense slime,buddah bless beat feel like gucci mane diamond danc fuck neck cost like four brick way tote strap make sens million dollar nigga post brick uh make sens yeah make sens uh make sens goddamn make sens yeah uh make sens nah uh make sens youngboy make sens nah make sens slime could hit could whip could bag could stash could trap like motherfuck know bitch bought anoth burner burner whip hard got ike meech got tina turner whippin hard make sens alright bitch put cut much got shit make em tweak like damn front trap much world know shit sweet close see em hatin like damn know get money still gon one slay em like nigga uh nigga nigga bitch nigga baow jewelri fuck juri feel like gucci mane diamond danc fuck neck cost like four brick way tote strap make sens million dollar nigga post brick uh make sens yeah make sens uh make sens goddamn make sens yeah uh make sens nah uh make sens youngboy make sens nah make sens slime ktrey bob bitch notic tell nigga say fuck em hoe shit want cash never love em stupid bitch flash beat nigga ass fifti ball need cliqu tv could tell youngin hit cutter motherfuck nigga bar real nigga bless bar say yeah eah play shoot face northsid bullet fli back back bitch ride convict issu slide slide die today bitch say four pussi nigga die fore die slime feel like gucci mane diamond danc fuck neck cost like four brick way tote strap make sens million dollar nigga post brick uh make sens yeah make sens uh make sens goddamn make sens yeah uh make sens nah uh make sens youngboy make sens nah make sens slime,buddah bless beat feel like gucci mane diamond dancing fucking neck cost like four brick way toting strap make sense million dollar nigga posted brick uh make sense yeah make sense uh make sense goddamn make sense yeah uh make sense nah uh make sense youngboy make sense nah make sense slime could hit could whip could bag could stash could trap like motherfucker know bitch bought another burner burner whip hard got ike meech got tina turner whippin hard make sense alright bitch put cut much got shit make em tweak like damn front trap much world know shit sweet close see em hatin like damn know get money still gon one slay em like nigga uh nigga nigga bitch nigga baow jewelry fuck jury feel like gucci mane diamond dancing fucking neck cost like four brick way toting strap make sense million dollar nigga posted brick uh make sense yeah make sense uh make sense goddamn make sense yeah uh make sense nah uh make sense youngboy make sense nah make sense slime ktrey bob bitch notice tell nigga say fuck em hoe shit want cash never love em stupid bitch flash beat nigga as fifty ball need clique tv could tell youngin hit cutter motherfuck nigga bar real nigga blessed bar say yeah eah play shoot face northside bullet flying back back bitch ride convicted issue slide slide die today bitch say four pussy nigga died fore died slime feel like gucci mane diamond dancing fucking neck cost like four brick way toting strap make sense million dollar nigga posted brick uh make sense yeah make sense uh make sense goddamn make sense yeah uh make sense nah uh make sense youngboy make sense nah make sense slime
572,Santa Claus Is Coming to Town,Michael Bublé,29406198,5Ber68jZ7ytegr2UISEdb7,better cry better pout telling santa claus coming town making list checking twice gonna find naughty nice santa claus coming town sees sleeping knows awake knows bad good good goodness sake better watch better cry better pout telling cause santa claus coming town sees sleeping knows awake knows bad good good goodness sake better watch better cry better pout telling santa claus coming town better watch better cry better pout telling santa claus coming mean big fat man long white beard coming townembed,better cri better pout tell santa clau come town make list check twice gonna find naughti nice santa clau come town see sleep know awak know bad good good good sake better watch better cri better pout tell caus santa clau come town see sleep know awak know bad good good good sake better watch better cri better pout tell santa clau come town better watch better cri better pout tell santa clau come mean big fat man long white beard come townemb,better cry better pout telling santa claus coming town making list checking twice gonna find naughty nice santa claus coming town see sleeping know awake know bad good good goodness sake better watch better cry better pout telling cause santa claus coming town see sleeping know awake know bad good good goodness sake better watch better cry better pout telling santa claus coming town better watch better cry better pout telling santa claus coming mean big fat man long white beard coming townembed
573,A Thousand Bad Times,Post Malone,29285571,2J0NXdHr6MYvKDSxB7k3V2,yeah oh whoa ooh yeah yeah said needed ride wanted car without face girl get far really like despite oh see tv know star say know know false pay price girl whatever cost oh cost make life hard gets thousand bad times another time yeah try burn house another house yeah cause take anything give give gonna take lot kill bitch thank grave yeah needed place sleep place sleep wanna meet mama prolly crazier prolly crazier gonna need thicker armor armor spend another night baby know every time fuck come back baby want know truth know truth ignore tell shit shit always get heart broke like needed practice needed foot throat til world collapsin damn chose law attraction yeah attraction girl make life hard hard hard gets thousand bad times another time yeah try burn house another house yeah cause take anything give give gonna take lot kill bitch kill thank grave yeah needed place sleep place sleep get still want get waitin game thousand bad times another time try burn house another house cause take anything give give gonna take lot kill bitch kill thank grave yeah needed place sleep place sleep go oh,yeah oh whoa ooh yeah yeah said need ride want car without face girl get far realli like despit oh see tv know star say know know fals pay price girl whatev cost oh cost make life hard get thousand bad time anoth time yeah tri burn hous anoth hous yeah caus take anyth give give gonna take lot kill bitch thank grave yeah need place sleep place sleep wanna meet mama prolli crazier prolli crazier gonna need thicker armor armor spend anoth night babi know everi time fuck come back babi want know truth know truth ignor tell shit shit alway get heart broke like need practic need foot throat til world collapsin damn chose law attract yeah attract girl make life hard hard hard get thousand bad time anoth time yeah tri burn hous anoth hous yeah caus take anyth give give gonna take lot kill bitch kill thank grave yeah need place sleep place sleep get still want get waitin game thousand bad time anoth time tri burn hous anoth hous caus take anyth give give gonna take lot kill bitch kill thank grave yeah need place sleep place sleep go oh,yeah oh whoa ooh yeah yeah said needed ride wanted car without face girl get far really like despite oh see tv know star say know know false pay price girl whatever cost oh cost make life hard get thousand bad time another time yeah try burn house another house yeah cause take anything give give gonna take lot kill bitch thank grave yeah needed place sleep place sleep wanna meet mama prolly crazier prolly crazier gonna need thicker armor armor spend another night baby know every time fuck come back baby want know truth know truth ignore tell shit shit always get heart broke like needed practice needed foot throat til world collapsin damn chose law attraction yeah attraction girl make life hard hard hard get thousand bad time another time yeah try burn house another house yeah cause take anything give give gonna take lot kill bitch kill thank grave yeah needed place sleep place sleep get still want get waitin game thousand bad time another time try burn house another house cause take anything give give gonna take lot kill bitch kill thank grave yeah needed place sleep place sleep go oh
